1	1	0	1449.98	3072	5496.83	11903	14868.5
1	1	1	1449.98	2908.16	5120	10903.6	13606.9
1	1	2	1466.37	3055.62	5414.91	11640.8	14524.4
1	1	3	1466.37	3006.46	5332.99	11460.6	14295
1	1	5	1433.6	3006.46	5382.14	11608.1	14491.6
1	1	6	1384.45	2891.78	5152.77	11100.2	13852.7
1	1	7	1351.68	2826.24	5038.08	10838	13525
1	1	8	1368.06	2859.01	5087.23	10936.3	13656.1
1	1	9	1384.45	2908.16	5185.54	11165.7	13934.6
1	1	10	1302.53	2727.94	4874.24	10494	13099
1	1	11	1400.83	2875.39	5087.23	10887.2	13590.5
1	1	12	1400.83	2891.78	5152.77	11067.4	13803.5
1	1	13	1417.22	2908.16	5152.77	11067.4	13803.5
1	1	15	1531.9	3203.07	5709.82	12312.6	15376.4
1	2	0	1433.6	2859.01	4988.93	10608.6	13197.3
1	2	1	1515.52	3055.62	5365.76	11444.2	14262.3
1	2	2	1499.14	3022.85	5267.46	11214.8	13967.4
1	2	3	1433.6	2842.62	4939.78	10494	13066.2
1	2	4	1449.98	2990.08	5300.22	11362.3	14180.4
1	2	5	1384.45	2875.39	5103.62	10969.1	13688.8
1	2	6	1384.45	2842.62	5005.31	10739.7	13393.9
1	2	7	1482.75	2973.7	5218.3	11116.5	13852.7
1	2	8	1449.98	2990.08	5300.22	11362.3	14180.4
1	2	9	1466.37	2891.78	5038.08	10690.6	13312
1	2	10	1449.98	2973.7	5267.46	11280.4	14065.7
1	2	11	1515.52	3039.23	5332.99	11345.9	14131.2
1	2	12	1384.45	2826.24	4988.93	10657.8	13295.6
1	2	13	1449.98	2973.7	5234.69	11214.8	13983.7
1	2	14	1449.98	3039.23	5414.91	11673.6	14573.6
1	2	15	1433.6	2924.54	5169.15	11051	13770.8
1	5	0	1220.61	2711.55	4923.39	10756.1	13459.5
1	5	1	1138.69	2613.25	4825.09	10657.8	13361.2
1	5	2	1220.61	2760.7	5070.85	11116.5	13934.6
1	5	3	1318.91	2973.7	5447.68	11968.5	14983.2
1	5	4	1220.61	2744.32	5021.7	11001.9	13770.8
1	5	5	1253.38	2793.47	5103.62	11165.7	13967.4
1	5	6	1220.61	2727.94	5005.31	10969.1	13738
1	5	7	1204.22	2695.17	4939.78	10821.6	13557.8
1	5	8	1220.61	2793.47	5152.77	11362.3	14229.5
1	5	9	1138.69	2711.55	5021.7	11132.9	13967.4
1	5	10	1269.76	2760.7	4988.93	10821.6	13541.4
1	5	11	2809.86	5185.54	11427.8	14311.4
1	5	12	1204.22	2727.94	5005.31	10985.5	13754.4
1	5	13	1171.46	2678.78	4923.39	10838	13574.1
1	5	14	1220.61	2744.32	5038.08	11051	13819.9
1	5	15	1253.38	2875.39	5267.46	11608.1	14524.4
1	6	0	1269.76	2859.01	5234.69	11477	14377
1	6	1	1253.38	2826.24	5169.15	11362.3	14229.5
1	6	2	1302.53	2875.39	5218.3	11411.5	14278.7
1	6	3	1155.07	2629.63	4825.09	10592.3	13262.8
1	6	4	1318.91	2875.39	5201.92	11329.5	14164
1	6	5	1253.38	2809.86	5120	11247.6	14082
1	6	6	1220.61	2777.09	5087.23	11165.7	13983.7
1	6	7	1253.38	2859.01	5251.07	11575.3	14508
1	6	8	1187.84	2744.32	5103.62	11280.4	14147.6
1	6	9	1236.99	2727.94	4956.16	10805.2	13525
1	6	10	1269.76	2842.62	5185.54	11378.7	14245.9
1	6	11	1253.38	2826.24	5201.92	11427.8	14327.8
1	6	12	1286.14	2777.09	5005.31	10870.8	13590.5
1	6	13	1302.53	2891.78	5267.46	11558.9	14458.9
1	6	14	1220.61	2793.47	5136.38	11313.2	14180.4
1	6	15	1236.99	2711.55	4923.39	10756.1	13459.5
1	9	0	1024	2433.02	4546.56	10117.1	12722.2
1	9	1	1187.84	2760.7	5120	11329.5	14213.1
1	9	2	1171.46	2711.55	5021.7	11067.4	13885.4
1	9	3	1302.53	2859.01	5201.92	11362.3	14213.1
1	9	4	1384.45	2973.7	5349.38	11591.7	14491.6
1	9	5	1204.22	2727.94	4988.93	10936.3	13705.2
1	9	6	1253.38	2826.24	5185.54	11362.3	14229.5
1	9	7	1204.22	2711.55	4972.54	10936.3	13688.8
1	9	8	1220.61	2727.94	5005.31	10952.7	13705.2
1	9	9	1171.46	2678.78	4907.01	10788.9	13508.6
1	9	10	1171.46	2711.55	4988.93	11018.2	13819.9
1	9	11	1122.3	2629.63	4907.01	10870.8	13623.3
1	9	12	1122.3	2596.86	4775.94	10559.5	13230.1
1	9	13	1220.61	2727.94	4956.16	10854.4	13574.1
1	9	14	1204.22	2744.32	5038.08	11083.8	13869.1
1	9	15	1171.46	2662.4	4874.24	10723.3	13426.7
1	10	0	1155.07	2662.4	4890.62	10772.5	13508.6
1	10	1	1253.38	2809.86	5120	11231.2	14065.7
1	10	2	1155.07	2678.78	4956.16	10919.9	13688.8
1	10	3	1138.69	2613.25	4808.7	10608.6	13279.2
1	10	4	1138.69	2629.63	4825.09	10641.4	13344.8
1	10	5	1269.76	2793.47	5087.23	11116.5	13918.2
1	10	6	1171.46	2678.78	4923.39	10854.4	13606.9
1	10	7	1138.69	2596.86	4759.55	10477.6	13131.8
1	10	8	1122.3	2646.02	4890.62	10805.2	13557.8
1	10	9	1236.99	2875.39	5316.61	11739.1	14721
1	10	10	1220.61	2744.32	5005.31	10985.5	13754.4
1	10	11	1155.07	2678.78	4956.16	10969.1	13754.4
1	10	12	1187.84	2711.55	4972.54	10969.1	13738
1	10	13	1122.3	2564.1	4710.4	10379.3	13000.7
