////////////////////////////////////////////
1	3	0	-0.404207	0.000699985
1	3	1	-0.455009	0.000658668
1	3	2	-0.423339	0.000663863
1	3	3	-0.417553	0.00070922
1	3	4	-0.528351	0.000687285
1	3	5	-0.447222	0.000680453
1	3	6	-0.481579	0.000701754
1	3	7	-0.434903	0.000687084
1	3	8	-0.452795	0.000653413
1	3	9	-0.525052	0.000717047
1	3	10	-0.436232	0.000685404
1	3	11	-0.491764	0.000664703
1	3	12	-0.484769	0.000736487
1	3	13	-0.527664	0.000644715
1	3	14	-0.441518	0.00066322
1	3	15	-0.544312	0.000677473
1	4	0	-0.445209	0.000687084
1	4	1	-0.396614	0.000724071
1	4	2	-0.414904	0.000651893
1	4	3	-0.492188	0.000694444
1	4	4	-0.450077	0.000730879
1	4	5	-0.412059	0.000693822
1	4	6	-0.542516	0.000676878
1	4	7	-0.43248	0.000713078
1	4	8	-0.476708	0.000691109
1	4	9	-0.412205	0.000677473
1	4	10	-0.506505	0.000697936
1	4	11	-0.434211	0.000701754
1	4	12	-0.483774	0.000647413
1	4	13	-0.507097	0.00074877
1	4	14	-0.513889	0.000740741
1	4	15	-0.4325		0.000666667
1	7	0	-0.453529	0.000682727
1	7	1	-0.4434		0.000631133
1	7	2	-0.472603	0.000680468
1	7	3	-0.439006	0.000717047
1	7	4	-0.436544	0.00066322
1	7	5	-0.476337	0.00066322
1	7	6	-0.463639	0.000725762
1	7	7	-0.444929	0.000647413
1	7	8	-0.491751	0.000676878
1	7	9	-0.530101	0.000728889
1	7	10	-0.436309	0.000649471
1	7	11	-0.44118	0.000649471
1	7	12	 0		0
1	7	13	-0.469004	0.000678789
1	7	14	-0.409316	0.000669055
1	7	15	-0.458129	0.000712155
1	8	0	-0.455881	0.000645905
1	8	1	-0.497368	0.000701754
1	8	2	 0		0
1	8	3	-0.442106	0.000712155
1	8	4	-0.507047	0.000687084
1	8	5	-0.526421	0.000673012
1	8	6	-0.466368	0.000676878
1	8	7	-0.423865	0.000671946
1	8	8	-0.450707	0.000673012
1	8	9	-0.502625	0.000691109
1	8	10	-0.517354	0.000708956
1	8	11	-0.427987	0.000697936
1	8	12	-0.415602	0.000676878
1	8	13	-0.438458	0.000678789
1	8	14	-0.437543	0.000689824
1	8	15	-0.449895	0.000638394
2	3	0	-0.63773	0.000710651
2	3	1	-0.667582	0.000732601
2	3	2	-0.602247	0.000708789
2	3	3	-0.65218	0.000678787
2	3	4	-0.68377	0.000722953
2	3	5	-0.68299	0.000687285
2	3	6	-0.585023	0.000697936
2	3	7	-0.77098	0.000738981
2	3	8	-0.648747	0.000706534
2	3	9	-0.659827	0.00072784
2	3	10	-0.673048	0.000730511
2	3	11	-0.646224	0.000693822
2	3	12	-0.622508	0.000695618
2	3	13	-0.672872	0.00070922
2	3	14	-0.715396	0.000735591
2	3	15	-0.683479	0.000713555
2	4	0	 0		0
2	4	1	-0.644988	0.000702268
2	4	2	-0.663339	0.000671418
2	4	3	 0		0
2	4	4	-0.733952	0.000709191
2	4	5	-0.710472	0.000691853
2	4	6	-0.66767	0.000659117
2	4	7	-0.73958	0.000737405
2	4	8	-0.66127	0.00072813
2	4	9	-0.632623	0.00068725
2	4	10	-0.731187	0.000733142
2	4	11	-0.688118	0.000685404
2	4	12	-0.714452	0.000669798
2	4	13	-0.747411	0.000769329
2	4	14	-0.736685	0.000733142
2	4	15	-0.73636	0.000665212
2	7	0	-0.396363	0.000704887
2	7	1	-0.445171	0.000748583
2	7	2	-0.362	0.000659504
2	7	3	-0.486435	0.000687084
2	7	4	-0.427994	0.000729495
2	7	5	-0.47669	0.000710542
2	7	6	-0.483338	0.000700685
2	7	7	-0.478168	0.000735591
2	7	8	-0.409457	0.000699985
2	7	9	-0.497368	0.000701754
2	7	10	-0.49943	0.000707606
2	7	11	-0.410549	0.000658668
2	7	12	-0.475275	0.000732601
2	7	13	-0.41129	0.000716846
2	7	14	-0.505175	0.00074369
2	7	15	-0.408871	0.000637087
2	8	0	-0.379545	0.000606061
2	8	1	-0.387615	0.000611621
2	8	2	 0		0
2	8	3	-0.416667	0.000600601
2	8	4	-0.419467	0.000627662
2	8	5	-0.412226	0.000613631
2	8	6	-0.402474	0.000616061
2	8	7	-0.442318	0.000637087
2	8	8	-0.42191	0.00058774
2	8	9	-0.460925	0.000597397
2	8	10	-0.4434		0.000631133
2	8	11	-0.400225	0.000621506
2	8	12	-0.497198	0.000622974
2	8	13	-0.488075	0.00065837
2	8	14	-0.418491	0.000653413
2	8	15	-0.372295	0.000592968
2	11	0	-0.364898	0.000673012
2	11	1	-0.466414	0.000764398
2	11	2	-0.42818	0.000678787
2	11	3	-0.463855	0.000745473
2	11	4	-0.413649	0.000687281
2	11	5	-0.415402	0.000727784
2	11	6	-0.439943	0.000647426
2	11	7	-0.455192	0.000688296
2	11	8	-0.441919	0.000673401
2	11	9	-0.472626	0.000719608
2	11	10	-0.440588	0.000662492
2	11	11	-0.426768	0.000673401
2	11	12	-0.448132	0.000681761
2	11	13	-0.442508	0.000737281
2	11	14	-0.386963	0.000682727
2	11	15	-0.39031	0.000692897
2	12	0	-0.435966	0.000619599
2	12	1	-0.464344	0.000622887
2	12	2	-0.411364	0.000606061
2	12	3	-0.46254	0.000616061
2	12	4	-0.377482	0.000586789
2	12	5	 0		0
2	12	6	-0.482181	0.000651765
2	12	7	-0.4575		0.000666667
2	12	8	-0.517354	0.000708956
2	12	9	-0.473458	0.000692897
2	12	10	-0.457433	0.000670497
2	12	11	-0.464153	0.000675838
2	12	12	-0.425601	0.000673163
2	12	13	-0.460106	0.00070922
2	12	14	-0.482946	0.000680453
2	12	15	-0.461137	0.000659724
