1	3	0	1301.25	1721.25	2006.25	2718.75	4863.75
1	3	1	1451.25	1901.25	2208.75	2966.25	5246.25
1	3	2	1391.25	1841.25	2141.25	2898.75	5156.25
1	3	3	1293.75	1713.75	1998.75	2703.75	4818.75
1	3	4	1496.25	1931.25	2223.75	2951.25	5133.75
1	3	5	1398.75	1833.75	2126.25	2861.25	5066.25
1	3	6	1398.75	1826.25	2111.25	2823.75	4968.75
1	3	7	1361.25	1796.25	2088.75	2816.25	5021.25
1	3	8	1458.75	1916.25	2223.75	2988.75	5276.25
1	3	9	1436.25	1848.75	2126.25	2823.75	4916.25
1	3	10	1376.25	1803.75	2096.25	2823.75	5013.75
1	3	11	1496.25	1938.75	2238.75	2996.25	5253.75
1	3	12	1338.75	1743.75	2013.75	2696.25	4743.75
1	3	13	1593.75	2058.75	2373.75	3146.25	5471.25
1	3	14	1421.25	1871.25	2171.25	2928.75	5201.25
1	3	15	1541.25	1983.75	2276.25	3018.75	5231.25
1	4	0	1376.25	1811.25	2103.75	2831.25	5028.75
1	4	1	1241.25	1646.25	1923.75	2621.25	4691.25
1	4	2	1413.75	1863.75	2171.25	2936.25	5238.75
1	4	3	1428.75	1863.75	2148.75	2868.75	5028.75
1	4	4	1301.25	1706.25	1983.75	2666.25	4721.25
1	4	5	1316.25	1743.75	2036.25	2756.25	4931.25
1	4	6	1541.25	1983.75	2276.25	3018.75	5246.25
1	4	7	1308.75	1728.75	2006.25	2711.25	4826.25
1	4	8	1413.75	1848.75	2133.75	2861.25	5043.75
1	4	9	1346.25	1788.75	2081.25	2823.75	5036.25
1	4	10	1443.75	1871.25	2156.25	2876.25	5036.25
1	4	11	1338.75	1758.75	2043.75	2756.25	4893.75
1	4	12	1526.25	1983.75	2291.25	3063.75	5381.25
1	4	13	1346.25	1743.75	2006.25	2681.25	4683.75
1	4	14	1368.75	1773.75	2043.75	2718.75	4751.25
1	4	15	1398.75	1848.75	2148.75	2898.75	5163.75
1	7	0	1398.75	1833.75	2126.25	2861.25	5058.75
1	7	1	1496.25	1968.75	2283.75	3078.75	5456.25
1	7	2	1428.75	1871.25	2163.75	2898.75	5118.75
1	7	3	1316.25	1728.75	2006.25	2703.75	4796.25
1	7	4	1413.75	1863.75	2163.75	2921.25	5193.75
1	7	5	1473.75	1923.75	2223.75	2981.25	5261.25
1	7	6	1331.25	1736.25	2013.75	2703.75	4773.75
1	7	7	1466.25	1923.75	2231.25	3003.75	5321.25
1	7	8	1466.25	1908.75	2201.25	2943.75	5178.75
1	7	9	1413.75	1826.25	2096.25	2786.25	4863.75
1	7	10	1443.75	1901.25	2208.75	2981.25	5291.25
1	7	11	1451.25	1908.75	2216.25	2988.75	5298.75
1	7	12	843.75	971.25	1286.25	1953.75	3641.25	4376.25
1	7	13	1436.25	1871.25	2163.75	2898.75	5111.25
1	7	14	1361.25	1803.75	2103.75	2853.75	5096.25
1	7	15	1346.25	1766.25	2043.75	2748.75	4856.25
1	8	0	1481.25	1938.75	2253.75	3026.25	5351.25
1	8	1	1421.25	1848.75	2133.75	2846.25	4998.75
1	8	2	708.75	843.75	2876.25	6701.25
1	8	3	1323.75	1743.75	2028.75	2726.25	4833.75
1	8	4	1466.25	1901.25	2193.75	2921.25	5111.25
1	8	5	1526.25	1968.75	2268.75	3011.25	5253.75
1	8	6	1428.75	1871.25	2163.75	2906.25	5133.75
1	8	7	1376.25	1818.75	2118.75	2861.25	5096.25
1	8	8	1413.75	1856.25	2156.25	2898.75	5148.75
1	8	9	1451.25	1886.25	2171.25	2898.75	5081.25
1	8	10	1436.25	1856.25	2133.75	2846.25	4961.25
1	8	11	1331.25	1758.75	2043.75	2763.75	4923.75
1	8	12	1353.75	1796.25	2088.75	2831.25	5058.75
1	8	13	1391.25	1826.25	2118.75	2853.75	5066.25
1	8	14	1361.25	1788.75	2081.25	2808.75	4983.75
1	8	15	1488.75	1953.75	2268.75	3056.25	5403.75
2	3	0	1601.25	2021.25	2306.25	3003.75	5118.75
2	3	1	1593.75	1998.75	2276.25	2958.75	5006.25
2	3	2	1556.25	1976.25	2261.25	2966.25	5096.25
2	3	3	1698.75	2133.75	2433.75	3168.75	5381.25
2	3	4	1638.75	2043.75	2328.75	3018.75	5096.25
2	3	5	1721.25	2156.25	2448.75	3176.25	5358.75
2	3	6	1556.25	1983.75	2268.75	2988.75	5148.75
2	3	7	1721.25	2118.75	2396.25	3071.25	5103.75
2	3	8	1623.75	2043.75	2336.25	3041.25	5163.75
2	3	9	1593.75	2006.25	2276.25	2966.25	5028.75
2	3	10	1608.75	2013.75	2283.75	2973.75	5028.75
2	3	11	1653.75	2081.25	2373.75	3093.75	5268.75
2	3	12	1616.25	2043.75	2336.25	3048.75	5208.75
2	3	13	1653.75	2073.75	2358.75	3063.75	5178.75
2	3	14	1653.75	2058.75	2328.75	3011.25	5051.25
2	3	15	1661.25	2073.75	2358.75	3056.25	5163.75
2	4	0	1166.25	1346.25	1728.75	2351.25	2703.75	3093.75
2	4	1	1638.75	2043.75	2336.25	3048.75	5193.75
2	4	2	1751.25	2178.75	2478.75	3221.25	5456.25
2	4	3	1128.75	1316.25	1706.25	2343.75	2696.25	3101.25
2	4	4	1751.25	2148.75	2433.75	3146.25	5268.75
2	4	5	1758.75	2171.25	2463.75	3191.25	5366.25
2	4	6	1781.25	2208.75	2523.75	3281.25	5568.75
2	4	7	1691.25	2073.75	2358.75	3041.25	5118.75
2	4	8	1631.25	2006.25	2283.75	2966.25	5028.75
2	4	9	1661.25	2066.25	2366.25	3093.75	5291.25
2	4	10	1691.25	2073.75	2358.75	3048.75	5141.25
2	4	11	1758.75	2171.25	2463.75	3191.25	5381.25
2	4	12	1841.25	2261.25	2561.25	3303.75	5546.25
2	4	13	1653.75	2013.75	2268.75	2921.25	4871.25
2	4	14	1698.75	2081.25	2366.25	3056.25	5148.75
2	4	15	1871.25	2291.25	2598.75	3356.25	5621.25
2	7	0	1271.25	1698.75	1976.25	2688.75	4818.75
2	7	1	1263.75	1661.25	1931.25	2598.75	4616.25
2	7	2	1308.75	1758.75	2066.25	2823.75	5111.25
2	7	3	1436.25	1871.25	2163.75	2891.25	5088.75
2	7	4	1271.25	1683.75	1953.75	2643.75	4698.75
2	7	5	1383.75	1796.25	2081.25	2778.75	4893.75
2	7	6	1406.25	1826.25	2118.75	2831.25	4991.25
2	7	7	1331.25	1736.25	2006.25	2688.75	4728.75
2	7	8	1308.75	1728.75	2013.75	2726.25	4871.25
2	7	9	1421.25	1848.75	2133.75	2846.25	4991.25
2	7	10	1413.75	1833.75	2118.75	2823.75	4946.25
2	7	11	1383.75	1833.75	2141.25	2898.75	5178.75
2	7	12	1331.25	1736.25	2013.75	2696.25	4743.75
2	7	13	1271.25	1691.25	1968.75	2666.25	4758.75
2	7	14	1353.75	1751.25	2021.25	2696.25	4713.75
2	7	15	1428.75	1893.75	2208.75	2996.25	5351.25
2	8	0	1451.25	1946.25	2276.25	3101.25	5591.25
2	8	1	1451.25	1938.75	2268.75	3086.25	5538.75
2	8	2	708.75	843.75	3138.75
2	8	3	1526.25	2021.25	2358.75	3191.25	5688.75
2	8	4	1466.25	1938.75	2261.25	3056.25	5448.75
2	8	5	1488.75	1968.75	2298.75	3116.25	5561.25
2	8	6	1466.25	1946.25	2276.25	3086.25	5523.75
2	8	7	1481.25	1946.25	2261.25	3048.75	5403.75
2	8	8	1571.25	2073.75	2418.75	3266.25	5823.75
2	8	9	1608.75	2111.25	2448.75	3281.25	5793.75
2	8	10	1496.25	1968.75	2283.75	3078.75	5456.25
2	8	11	1458.75	1931.25	2253.75	3056.25	5471.25
2	8	12	1601.25	2081.25	2403.75	3198.75	5613.75
2	8	13	1503.75	1953.75	2253.75	3018.75	5298.75
2	8	14	1406.25	1863.75	2171.25	2936.25	5246.25
2	8	15	1473.75	1968.75	2313.75	3153.75	5688.75
2	11	0	1286.25	1728.75	2028.75	2771.25	5021.25
2	11	1	1263.75	1661.25	1916.25	2576.25	4533.75
2	11	2	1368.75	1803.75	2103.75	2838.75	5051.25
2	11	3	1293.75	1691.25	1961.25	2636.25	4646.25
2	11	4	1331.25	1758.75	2058.75	2778.75	4968.75
2	11	5	1256.25	1668.75	1938.75	2636.25	4691.25
2	11	6	1451.25	1916.25	2223.75	2996.25	5328.75
2	11	7	1391.25	1818.75	2111.25	2838.75	5021.25
2	11	8	1398.75	1841.25	2141.25	2883.75	5111.25
2	11	9	1353.75	1758.75	2043.75	2741.25	4826.25
2	11	10	1421.25	1871.25	2171.25	2928.75	5193.75
2	11	11	1376.25	1818.75	2118.75	2861.25	5088.75
2	11	12	1391.25	1826.25	2126.25	2853.75	5058.75
