////////////////////////////////////////////////////////////////////////////////////////////
1	7	14	4.21159e-09	0.000639728	-0.372192	579.586
1	7	15	4.64418e-09	0.000680005	-0.413095	604.988
1	8	0	4.25339e-09	0.000614366	-0.408839	662.427
1	8	1	4.89133e-09	0.000663041	-0.439516	659.669
1	8	3	5.6014e-09	0.000673238	-0.389365	575.59
1	8	4	4.97057e-09	0.000650029	-0.450839	689.927
1	8	5	4.48636e-09	0.000638057	-0.475134	740.798
1	8	6	4.8432e-09	0.000640099	-0.416296	647.192
1	8	7	4.62616e-09	0.0006392	-0.381378	594.095
1	8	8	4.66187e-09	0.000636283	-0.39952	625.034
1	8	9	4.93074e-09	0.00065282	-0.445913	679.569
1	8	10	5.09985e-09	0.00067273	-0.465294	688.061
1	8	11	4.77864e-09	0.000663181	-0.380612	571.564
1	8	12	4.69992e-09	0.00064108	-0.363409	564.533
1	8	13	4.73907e-09	0.00064487	-0.392845	606.481
1	8	14	4.89146e-09	0.000656393	-0.395268	599.504
1	8	15	4.13185e-09	0.000608275	-0.407567	667.015
2	3	0	4.89313e-09	0.00067415	-0.58142	857.117
2	3	1	5.18225e-09	0.000695325	-0.612594	875.308
2	3	2	5.42448e-09	0.000663622	-0.529778	793.171
2	3	3	4.73907e-09	0.00064192	-0.593131	917.777
2	3	4	5.40964e-09	0.000681682	-0.614694	895.368
2	3	5	4.88802e-09	0.000648348	-0.617667	945.932
2	3	6	5.12787e-09	0.000655976	-0.517206	783.652
2	3	7	5.5933e-09	0.000696153	-0.701824	1000.11
2	3	8	5.13817e-09	0.00066716	-0.587163	874.207
2	3	9	5.09001e-09	0.000691363	-0.609353	875.733
2	3	10	4.91298e-09	0.00069677	-0.623234	888.89
2	3	11	4.77866e-09	0.000655433	-0.583952	885.228
2	3	12	4.86002e-09	0.000660167	-0.569232	856.848
2	3	13	4.64418e-09	0.000677114	-0.624328	916.284
2	3	14	5.31302e-09	0.000695452	-0.651819	930.644
2	3	15	5.13868e-09	0.000674258	-0.623298	917.998
2	4	1	3.99311e-09	0.000672879	-0.597229	882.947
2	4	2	4.279e-09	0.000637491	-0.610107	950.974
2	4	4	3.88778e-09	0.000678628	-0.680956	997.728
2	4	5	4.17414e-09	0.000659519	-0.656978	989.946
2	4	6	3.64203e-09	0.00062908	-0.614748	971.75
2	4	7	4.53515e-09	0.000693015	-0.663734	951.819
2	4	8	4.30084e-09	0.000700922	-0.632282	897.134
2	4	9	3.75009e-09	0.000657451	-0.583815	883.545
2	4	10	4.09415e-09	0.000690707	-0.658142	947.531
2	4	11	4.29363e-09	0.000654902	-0.646935	981.519
2	4	12	3.762e-09	0.00064293	-0.677369	1047.15
2	4	13	5.1741e-09	0.000733614	-0.700374	948.347
2	4	14	4.37364e-09	0.000688147	-0.660178	953.577
2	4	15	3.65553e-09	0.00063612	-0.683577	1068.05
2	7	0	4.89898e-09	0.000669934	-0.348613	518.404
2	7	1	5.02781e-09	0.000712174	-0.393683	550.65
2	7	2	3.92976e-09	0.000630298	-0.321978	509.218
2	7	3	4.30121e-09	0.00065365	-0.436507	664.89
2	7	4	4.43749e-09	0.000700197	-0.389267	553.994
2	7	5	4.64419e-09	0.000679701	-0.435372	637.755
2	7	6	4.70562e-09	0.000662445	-0.42796	643.093
2	7	7	4.458e-09	0.000706774	-0.443564	625.125
2	7	8	4.46363e-09	0.000669086	-0.370584	551.835
2	7	9	4.46362e-09	0.000668062	-0.447261	666.523
2	7	10	4.64916e-09	0.000674395	-0.455926	672.929
2	7	11	4.25328e-09	0.000625683	-0.359752	572.745
2	7	12	4.60172e-09	0.000701654	-0.434517	616.78
2	7	13	4.38953e-09	0.000687378	-0.371499	538.605
2	7	14	4.98573e-09	0.000709397	-0.456747	640.965
2	7	15	3.68341e-09	0.000610079	-0.368571	601.95
2	8	0	3.63153e-09	0.000573212	-0.325663	566.107
2	8	1	3.6551e-09	0.000581966	-0.342467	586.307
2	8	3	3.58025e-09	0.000571355	-0.36991	644.82
2	8	4	3.58598e-09	0.000599998	-0.376591	625.317
2	8	5	3.70948e-09	0.000583025	-0.364226	622.254
2	8	6	3.76073e-09	0.000585422	-0.353231	601.058
2	8	7	4.00817e-09	0.00060405	-0.390451	643.641
2	8	8	3.25151e-09	0.000560119	-0.375066	667.036
2	8	9	3.28922e-09	0.000569732	-0.416511	728.005
2	8	10	3.72057e-09	0.000603349	-0.402213	663.917
2	8	11	3.73139e-09	0.000593925	-0.361346	606.096
2	8	12	3.73139e-09	0.000592825	-0.448843	753.552
2	8	13	4.25859e-09	0.000625234	-0.437228	696.004
2	8	14	4.31916e-09	0.000616516	-0.361331	583.698
2	8	15	3.24526e-09	0.000565932	-0.329177	579.728
2	11	0	4.52377e-09	0.000637652	-0.315589	493.199
2	11	1	5.33013e-09	0.000733256	-0.433594	588.806
2	11	2	4.52328e-09	0.000646262	-0.381107	587.295
2	11	3	5.21312e-09	0.000711643	-0.417529	584.21
2	11	4	4.51477e-09	0.000655414	-0.369775	562.009
2	11	5	5.31588e-09	0.000691722	-0.36561	526.421
2	11	6	4.28633e-09	0.000612216	-0.386039	627.8
2	11	7	4.85887e-09	0.000652537	-0.403306	615.24
2	11	8	4.38061e-09	0.000643503	-0.399458	618.154
2	11	9	5.1462e-09	0.000683155	-0.420652	612.919
2	11	10	4.38703e-09	0.000632242	-0.397425	625.878
2	11	11	4.38062e-09	0.000643647	-0.388914	601.77
2	11	12	4.41126e-09	0.000652251	-0.409333	624.928
2	11	13	5.21765e-09	0.000702768	-0.39846	564.619
2	11	14	4.30122e-09	0.000654778	-0.350758	533.818
2	11	15	4.6262e-09	0.000661845	-0.3489	525.235
2	12	0	3.54575e-09	0.000587324	-0.380704	645.685
2	12	1	3.70387e-09	0.000591968	-0.414074	696.451
2	12	2	3.759e-09	0.0005746	-0.360361	624.598
2	12	3	4.00294e-09	0.000582269	-0.406531	694.864
2	12	4	3.67068e-09	0.000556282	-0.33092	592.561
2	12	6	4.19381e-09	0.000619893	-0.433004	695.243
2	12	7	4.63321e-09	0.000633538	-0.408235	641.366
2	12	8	4.89313e-09	0.000675753	-0.470836	693.277
2	12	9	4.85869e-09	0.000659433	-0.425795	642.656
2	12	10	4.73755e-09	0.000637659	-0.412992	644.582
2	12	11	4.63496e-09	0.000642069	-0.410626	636.61
2	12	12	4.70092e-09	0.000639051	-0.375093	584.441
2	12	13	4.89312e-09	0.000676555	-0.415445	611.357
2	12	14	4.96402e-09	0.000645596	-0.438644	675.927
2	12	15	4.48544e-09	0.000626044	-0.411216	653.785
