1	12	5	-0.417475	0.000651931
1	12	15	-1.28215	0.000958928
1	13	0	-0.508737	0.00266934
1	13	1	-1.26115	0.0029461
1	13	5	-0.417609	0.000676584
1	13	7	-0.475811	0.000710711
1	13	8	-0.455595	0.000654412
1	13	9	-0.499789	0.00070359
1	13	12	-0.457429	0.000684527
1	13	14	-0.489331	0.000665994
2	5	15	-1.84393	0.00228186
