1	3	0	1300.5	1722.5	2008.5	2720.5	4865.5	8306.5	10265.5	12585.5
1	3	1	1452.5	1905.5	2206.5	2967.5	5247.5	8903.5	10985.5	13443.5
1	3	2	1395.5	1841.5	2142.5	2897.5	5158.5	8783.5	10848.5	13295.5
1	3	3	1296.5	1713.5	1997.5	2704.5	4822.5	8224.5	10161.5	12452.5
1	3	4	1498.5	1930.5	2221.5	2950.5	5137.5	8642.5	10639.5	12997.5
1	3	5	1396.5	1832.5	2126.5	2863.5	5070.5	8607.5	10622.5	13003.5
1	3	6	1401.5	1824.5	2109.5	2823.5	4965.5	8396.5	10353.5	12668.5
1	3	7	1360.5	1792.5	2087.5	2819.5	5019.5	8546.5	10555.5	12927.5
