1	1	0	1442.5	3068.5	5500.5	11896.5	14862.5
1	1	1	1443.5	2914.5	5114.5	10909.5	13602.5
1	1	2	1474.5	3054.5	5419.5	11640.5	14522.5
1	1	3	1460.5	3013.5	5337.5	11458.5	14297.5
1	1	4	704.5	739.5	762.5
1	1	5	1433.5	3014.5	5373.5	5383.5	11606.5	14488.5
1	1	6	1388.5	2897.5	5153.5	11096.5	13848.5
1	1	7	1359.5	2829.5	5034.5	10834.5	13523.5
1	1	8	1373.5	2860.5	5086.5	10943.5	13663.5
1	1	9	1391.5	2911.5	5183.5	11166.5	13936.5
1	1	10	1301.5	2731.5	4867.5	10500.5	13105.5
1	1	11	1397.5	2873.5	5081.5	10889.5	13584.5
1	1	12	1396.5	2899.5	5145.5	11060.5	13796.5
1	1	13	1416.5	2916.5	5160.5	11066.5	13799.5
1	1	14	576.5	595.5	626.5	639.5
1	1	15	1527.5	3205.5	5713.5	12318.5	15374.5
1	2	0	1437.5	2863.5	4993.5	10603.5	13197.5
