1	8	13	1388.15	1825.02	2119.28	2856.66	5065.81	8603.17	10618.7	13003
1	8	14	1363.83	1791.25	2082.88	2806.22	4983	8464.32	10444.5	12793.2
1	8	15	1492.64	1956.82	2269.57	3054.14	5405.92	9161.43	11301.8	13839.1
2	3	0	1601.97	2019.54	2304.49	3006.39	5120.02	8516.34	10443.5	12728.7
2	3	1	1595.84	2000.75	2273.24	2957.26	5005.92	8297.21	10168.7	12387.8
2	3	2	1555.47	1974.95	2258.35	2968.95	5096.86	8506.53	10446.6	12746.6
2	3	3	1696.05	2134.51	2431.44	3166.87	5380.07	8920.58	10937.9	13332.1
2	3	4	1636.28	2046.46	2326.28	3016.54	5093.31	8423.58	10321.8	12571.4
2	3	5	1719.67	2153.4	2446.67	3174.68	5360.89	8861.51	10857	13223.2
2	3	6	1555.8	1980.87	2268.8	2988.52	5146.25	8604.67	10573.8	12901.4
2	3	7	1719.46	2122.61	2395.85	3071.31	5103.85	8358.52	10213.6	12410.3
2	3	8	1626.42	2046.54	2332.6	3038.04	5163.33	8570.39	10511.9	12803.2
2	3	9	1595.65	2003.97	2279.01	2967.46	5032.35	8339.41	10224.2	12453
2	3	10	1608.36	2014.71	2289.24	2973.98	5028.92	8319.85	10196.2	12418.1
2	3	11	1653.59	2082.28	2373.85	3096.1	5266.28	8746.74	10728.5	13073.4
2	3	12	1618	2043.92	2334.2	3050.91	5207.65	8665.85	10633.4	12960.6
2	3	13	1655.59	2073.81	2358.1	3060.92	5175.49	8568	10498.3	12780.1
2	3	14	1653.25	2057.25	2331.86	3011.05	5054.94	8333.26	10202.2	12414.5
2	3	15	1660.81	2077.05	2359.94	3059.29	5163.15	8541.93	10461.9	12738.1
2	4	0	1163.86	1215.62	1348.55	1729.42	2354.29	2705.25	3097.52
2	4	1	1641.23	2047.21	2334.79	3047.07	5191.67	8641.66	10608.2	12930.5
2	4	2	1749.7	2176.86	2477.15	3219.09	5458.07	9051.14	11098.3	13522.8
2	4	3	1129.51	1181.46	1317.13	1706.57	2342.62	2700.19	3100.32
2	4	4	1749.3	2152.13	2437.74	3144.96	5272.07	8698.61	10651.6	12955.7
2	4	5	1762.31	2174.54	2466.3	3189.44	5365.13	8859.74	10855.6	13217
2	4	6	1779.47	2212.63	2520.55	3280.35	5570.83	9247.68	11345.6	13824.9
2	4	7	1690.53	2076.33	2355.28	3042.79	5115.32	8453.73	10353.5	12604.4
2	4	8	1629.28	2008.04	2281.69	2968.67	5028.37	8340.25	10229.3	12461.9
2	4	9	1661.38	2068.21	2364.21	3094.35	5293.86	8830.5	10847.7	13236.1
2	4	10	1691.84	2076.96	2358.07	3052.01	5142.55	8508.08	10422.4	12688.1
2	4	11	1759.26	2167.79	2461.38	3189.12	5379.66	8890.62	10895	13270.5
