4	0	1.00706
4	1	1.08196
4	2	0.909704
4	3	1.03142
4	4	1.10805
4	5	1.04141
4	6	1.16101
4	7	1.0453
4	8	1
4	9	1
4	10	1
4	11	1
5	0	0.984177
5	1	1.00583
5	2	0.843233
5	3	0.956585
5	4	1.02205
5	5	1.05955
5	6	1.05278
5	7	1.08041
5	8	1
5	9	1
5	10	1
5	11	1
6	0	1.03994
6	1	1.04195
6	2	0.865027
6	3	0.900097
6	4	1.04487
6	5	1.03018
6	6	1.01711
6	7	0.960111
6	8	1
6	9	1
6	10	1
6	11	1
7	0	1.26136
7	1	1.13001
7	2	1.03182
7	3	1.12613
7	4	1.08702
7	5	0.985513
7	6	1.05821
7	7	1.10013
7	8	1
7	9	1
7	10	1
7	11	1
8	0	1.08124
8	1	1.10739
8	2	0.908553
8	3	0.918539
8	4	1.07798
8	5	0.983683
8	6	1.0403
8	7	0.923712
8	8	1
8	9	1
8	10	1
8	11	1
9	0	1.21918
9	1	1.1812
9	2	0.904231
9	3	1.10757
9	4	1.08256
9	5	1.03967
9	6	1.02279
9	7	1.08572
9	8	1
9	9	1
9	10	1
9	11	1
10	0	1.04228
10	1	1.12395
10	2	0.900911
10	3	1.00304
10	4	1.04392
10	5	1.06484
10	6	1.12339
10	7	0.991364
10	8	1
10	9	1
10	10	1
10	11	1
11	0	1
11	1	1.03864
11	2	1
11	3	1
11	4	0.9947
11	5	0.927656
11	6	1.00023
11	7	1.08528
11	8	1
11	9	1
11	10	1
11	11	1
12	0	0.987693
12	1	1.11848
12	2	0.935715
12	3	0.970956
12	4	1.01225
12	5	1.10689
12	6	1.05573
12	7	1.02247
12	8	1
12	9	1
12	10	1
12	11	1
13	0	1.08113
13	1	1.08088
13	2	0.950514
13	3	1.11872
13	4	1.02875
13	5	1.04404
13	6	1.03025
13	7	1.1463
13	8	1
13	9	1
13	10	1
13	11	1
14	0	1.08381
14	1	1.14101
14	2	0.972877
14	3	1.01616
14	4	1.01474
14	5	1.03664
14	6	1.0213
14	7	1.14156
14	8	1
14	9	1
14	10	1
14	11	1
15	0	1.09779
15	1	1.1375
15	2	0.99989
15	3	0.991069
15	4	1.06862
15	5	1.10968
15	6	1.09973
15	7	1.07724
15	8	1
15	9	1
15	10	1
15	11	1
16	0	1.03317
16	1	1.04342
16	2	1.76611
16	3	0.866537
16	4	1.1008
16	5	1.05246
16	6	1.85129
16	7	1.81
16	8	1
16	9	1
16	10	1
16	11	1
17	0	1.1072
17	1	1.05918
17	2	0.923614
17	3	1.05927
17	4	1.12655
17	5	1.0547
17	6	1.04691
17	7	1.15695
17	8	1
17	9	1
17	10	1
17	11	1
18	0	1.028
18	1	1.0755
18	2	0.980872
18	3	1
18	4	1.05887
18	5	1.13099
18	6	1.11159
18	7	1.03914
18	8	1
18	9	1
18	10	1
18	11	1
19	0	1.02113
19	1	1.0405
19	2	1
19	3	1
19	4	0.956002
19	5	0.960664
19	6	1.02591
19	7	1.19639
19	8	1
19	9	1
19	10	1
19	11	1
20	0	1.03146
20	1	1.04532
20	2	0.991636
20	3	0.908985
20	4	1.03146
20	5	0.918285
20	6	1.01474
20	7	0.972846
20	8	1
20	9	1
20	10	1
20	11	1
21	0	1.06677
21	1	1.08877
21	2	1.01844
21	3	0.942858
21	4	1.00217
21	5	1.05947
21	6	1.08237
21	7	1.11467
21	8	1
21	9	1
21	10	1
21	11	1
22	0	0.995235
22	1	1.08244
22	2	1.05223
22	3	0.990619
22	4	1.09968
22	5	1.05057
22	6	1
22	7	1
22	8	1
22	9	1
22	10	1
22	11	1
23	0	0.982525
23	1	1.0585
23	2	0.919981
23	3	0.953455
23	4	0.933363
23	5	1.00932
23	6	1.08999
23	7	1.03556
23	8	1
23	9	1
23	10	1
23	11	1
24	0	-6.90374
24	1	1.06717
24	2	1.0198
24	3	1
24	4	1
24	5	1.66243
24	6	1
24	7	1.03078
24	8	1
24	9	1
24	10	1
24	11	1
25	0	0.95631
25	1	1.14641
25	2	0.968765
25	3	0.877126
25	4	1.04095
25	5	1.04528
25	6	1
25	7	1.12988
25	8	1
25	9	1
25	10	1
25	11	1
26	0	0.959324
26	1	1
26	2	1
26	3	1
26	4	1.13624
26	5	0.978784
26	6	0.922599
26	7	0.944066
26	8	1
26	9	1
26	10	1
26	11	1
27	0	0.99412
27	1	1.09563
27	2	1
27	3	1
27	4	1.04904
27	5	1.05199
27	6	1.64537
27	7	1.83635
27	8	1
27	9	1
27	10	1
27	11	1
