////////////////////////////////////////////
1	1	0	-0.40969	0.000622155
1	1	1	-0.503969	0.00068767
1	1	2	-0.449436	0.000639444
1	1	3	-0.458112	0.000650436
1	1	4	 0	   	0
1	1	5	-0.42367	0.000639034
1	1	6	-0.435333	0.000669357
1	1	7	-0.437352	0.000685619
1	1	8	-0.441853	0.000679851
1	1	9	-0.432226	0.000665036
1	1	10	-0.431213	0.000707516
1	1	11	-0.471052	0.000685619
1	1	12	-0.44879	0.000672516
1	1	13	-0.460552	0.000673733
1	1	14	 0		0
1	1	15	-0.431845	0.000603206
1	2	0	-0.524854	0.000708863
1	2	1	-0.50111	0.000654991
1	2	2	-0.517191	0.000669804
1	2	3	-0.537361	0.000717883
1	2	4	-0.461549	0.000656137
1	2	5	-0.449523	0.000678621
1	2	6	-0.471897	0.00069535
1	2	7	-0.508254	0.000674947
1	2	8	-0.461549	0.000656137
1	2	9	-0.539567	0.000704855
1	2	10	-0.468205	0.000661508
1	2	11	-0.511557	0.000661508
1	2	12	-0.481876	0.000701376
1	2	13	-0.47657	0.000666226
1	2	14	-0.431836	0.000636181
1	2	15	-0.478577	0.000676164
1	3	0	-0.379075	0.0007027
1	3	1	-0.421524	0.000660342
1	3	2	-0.395782	0.000666974
1	3	3	-0.384307	0.000711056
1	3	4	-0.493524	0.000688943
1	3	5	-0.419228	0.00068312
1	3	6	-0.448153	0.0007027
1	3	7	-0.395738	0.000685155
1	3	8	-0.425675	0.000658022
1	3	9	-0.505038	0.000721519
1	3	10	-0.417973	0.000690212
1	3	11	-0.461348	0.000666974
1	3	12	-0.445405	0.00073464
1	3	13	-0.497317	0.000646357
1	3	14	-0.407115	0.000663859
1	3	15	-0.511903	0.000679396
1	4	0	-0.411058	0.000687678
1	4	1	-0.358981	0.00072572
1	4	2	-0.389477	0.000655712
1	4	3	-0.459581	0.00069746
1	4	4	-0.413412	0.000732296
1	4	5	-0.376735	0.000692772
1	4	6	-0.500734	0.000676164
1	4	7	-0.389634	0.000711563
1	4	8	-0.441311	0.000691493
1	4	9	-0.378328	0.000679396
1	4	10	-0.471008	0.00069746
1	4	11	-0.39748	0.000703531
1	4	12	-0.451674	0.000649725
1	4	13	-0.476632	0.000751804
1	4	14	-0.478264	0.000741
1	4	15	-0.392469	0.000665787
1	5	0	-0.345426	0.000682335
1	5	1	-0.284921	0.00068312
