1	1	0	1511.25	1991.25	2321.25	3131.25	5553.75
1	1	1	1503.75	1938.75	2231.25	2958.75	5156.25
1	1	2	1541.25	2006.25	2328.75	3116.25	5471.25
1	1	3	1526.25	1983.75	2298.75	3071.25	5396.25
1	1	5	1503.75	1968.75	2283.75	3071.25	5433.75
1	1	6	1451.25	1901.25	2201.25	2951.25	5208.75
1	1	7	1421.25	1856.25	2148.75	2883.75	5088.75
1	1	8	1436.25	1878.75	2171.25	2913.75	5141.25
1	1	9	1458.75	1908.75	2208.75	2966.25	5238.75
1	1	10	1361.25	1781.25	2073.75	2778.75	4916.25
1	1	11	1458.75	1901.25	2193.75	2928.75	5133.75
1	1	12	1458.75	1908.75	2201.25	2951.25	5201.25
1	1	13	1481.25	1923.75	2223.75	2973.75	5208.75
1	1	15	1593.75	2088.75	2426.25	3266.25	5763.75
1	2	0	1496.25	1923.75	2201.25	2913.75	5043.75
1	2	1	1586.25	2043.75	2351.25	3116.25	5426.25
1	2	2	1571.25	2021.25	2321.25	3071.25	5321.25
1	2	3	1488.75	1908.75	2186.25	2891.25	4991.25
1	2	4	1518.75	1976.25	2276.25	3048.75	5351.25
1	2	5	1443.75	1886.25	2178.75	2928.75	5148.75
1	2	6	1451.25	1878.75	2171.25	2898.75	5066.25
1	2	7	1541.25	1983.75	2283.75	3033.75	5268.75
1	2	8	1518.75	1976.25	2283.75	3048.75	5351.25
1	2	9	1526.25	1946.25	2231.25	2951.25	5088.75
1	2	10	1518.75	1968.75	2276.25	3033.75	5313.75
1	2	11	1578.75	2036.25	2343.75	3101.25	5381.25
1	2	12	1443.75	1878.75	2163.75	2883.75	5028.75
1	2	13	1518.75	1968.75	2268.75	3026.25	5291.25
1	2	14	1518.75	1991.25	2313.75	3101.25	5478.75
1	2	15	1496.25	1938.75	2238.75	2981.25	5216.25
1	5	0	1293.75	1736.25	2028.75	2771.25	4983.75
1	5	1	1196.25	1638.75	1931.25	2673.75	4878.75
1	5	2	1293.75	1751.25	2058.75	2823.75	5126.25
1	5	3	1391.25	1886.25	2216.25	3041.25	5516.25
1	5	4	1293.75	1743.75	2043.75	2801.25	5073.75
1	5	5	1323.75	1781.25	2088.75	2853.75	5156.25
1	5	6	1286.25	1736.25	2036.25	2793.75	5058.75
1	5	7	1263.75	1706.25	2006.25	2748.75	4991.25
1	5	8	1293.75	1758.75	2073.75	2861.25	5216.25
1	5	9	1211.25	1676.25	1983.75	2756.25	5081.25
1	5	10	1331.25	1773.75	2073.75	2808.75	5036.25
1	5	11	1766.25	2088.75	2876.25	5246.25
1	5	12	1271.25	1728.75	2028.75	2786.25	5058.75
1	5	13	1233.75	1676.25	1976.25	2726.25	4976.25
1	5	14	1301.25	1751.25	2051.25	2808.75	5096.25
1	5	15	1331.25	1803.75	2126.25	2928.75	5336.25
1	6	0	1346.25	1811.25	2133.75	2921.25	5291.25
