2	4	13	1564.67	2875.39	4825.09	9986.05	12197.9
2	4	14	1597.44	3006.46	5103.62	10625	12984.3
2	4	15	1777.66	3284.99	5562.37	11542.5	14098.4
2	7	0	1204.22	2629.63	4759.55	10379.3	12771.3
2	7	1	1204.22	2547.71	4562.94	9871.36	12132.4
2	7	2	1236.99	2760.7	5038.08	11067.4	13639.7
2	7	3	1368.06	2826.24	5021.7	10805.2	13279.2
2	7	4	1204.22	2580.48	4644.86	10084.4	12394.5
2	7	5	1318.91	2727.94	4825.09	10395.6	12754.9
2	7	6	1335.3	2777.09	4923.39	10625	13033.5
2	7	7	1269.76	2629.63	4677.63	10068	12361.7
2	7	8	1236.99	2678.78	4808.7	10477.6	12886
2	7	9	1351.68	2777.09	4939.78	10592.3	13000.7
2	7	10	1351.68	2760.7	4890.62	10494	12869.6
2	7	11	1318.91	2842.62	5120	11132.9	13705.2
2	7	12	1269.76	2646.02	4694.02	10117.1	12427.3
2	7	13	1204.22	2613.25	4710.4	10248.2	12607.5
2	7	14	1286.14	2646.02	4661.25	10002.4	12279.8
2	7	15	1351.68	2924.54	5283.84	11509.8	14164
2	8	0	1384.45	3039.23	5529.6	12099.6	14901.2
2	8	1	1384.45	3022.85	5480.45	11968.5	14737.4
2	8	3	1449.98	3121.15	5627.9	12230.7	15048.7
2	8	4	1400.83	2990.08	5398.53	11706.4	14393.3
2	8	5	1417.22	3055.62	5496.83	11968.5	14721
2	8	6	1400.83	3022.85	5464.06	11903	14639.1
2	8	7	1417.22	2990.08	5349.38	11575.3	14229.5
2	8	8	1499.14	3203.07	5758.98	12525.6	15392.8
2	8	9	1531.9	3219.46	5742.59	12394.5	15212.5
2	8	10	1433.6	3022.85	5398.53	11673.6	14344.2
2	8	11	1384.45	2990.08	5414.91	11771.9	14475.3
2	8	12	1531.9	3137.54	5545.98	11903	14622.7
2	8	13	1433.6	2957.31	5234.69	11264	13836.3
2	8	14	1335.3	2875.39	5185.54	11280.4	13885.4
2	8	15	1400.83	3088.38	5627.9	12329	15196.2
2	11	0	1220.61	2711.55	4956.16	10870.8	13393.9
2	11	1	1204.22	2514.94	4481.02	9641.98	11837.4
2	11	2	1302.53	2777.09	4988.93	10821.6	13312
2	11	3	1236.99	2580.48	4595.71	9904.13	12181.5
2	11	4	1269.76	2727.94	4907.01	10690.6	13148.2
2	11	5	1204.22	2580.48	4644.86	10084.4	12410.9
2	11	6	1384.45	2940.93	5267.46	11395.1	14016.5
2	11	7	1318.91	2777.09	4972.54	10723.3	13180.9
2	11	8	1335.3	2826.24	5054.46	10952.7	13459.5
2	11	9	1286.14	2695.17	4775.94	10313.7	12673
2	11	10	1368.06	2875.39	5136.38	11116.5	13672.4
2	11	11	1318.91	2809.86	5038.08	10919.9	13443.1
2	11	12	1335.3	2793.47	5005.31	10821.6	13295.6
2	11	13	1220.61	2580.48	4628.48	10018.8	12312.6
2	11	14	1236.99	2711.55	4907.01	10723.3	13197.3
2	11	15	1220.61	2678.78	4841.47	10575.9	13017.1
2	12	0	1433.6	3072	5513.22	11968.5	14721
2	12	1	1482.75	3088.38	5513.22	11903	14622.7
2	12	2	1433.6	3088.38	5578.75	12132.4	14917.6
2	12	3	1482.75	3121.15	5562.37	12017.7	14753.8
2	12	4	1433.6	3137.54	5709.82	12460	15327.2
2	12	6	1449.98	2973.7	5283.84	11345.9	13901.8
2	12	7	1384.45	2875.39	5136.38	11051	13590.5
2	12	8	1384.45	2793.47	4923.39	10526.7	12918.8
2	12	9	1351.68	2793.47	4972.54	10706.9	13148.2
2	12	10	1368.06	2859.01	5103.62	11018.2	13541.4
2	12	11	1368.06	2859.01	5070.85	10952.7	13459.5
2	12	12	1318.91	2809.86	5054.46	10952.7	13475.8
2	12	13	1302.53	2711.55	4841.47	10461.2	12853.2
2	12	14	1400.83	2859.01	5070.85	10903.6	13393.9
2	12	15	1400.83	2924.54	5201.92	11247.6	13819.9
