2	2	12	1481.25	1923.75	2223.75	2973.75	5216.25
2	2	13	1383.75	1781.25	2051.25	2726.25	4758.75
2	2	14	1346.25	1758.75	2043.75	2748.75	4856.25
2	2	15	1451.25	1893.75	2193.75	2943.75	5178.75
2	5	0	1451.25	1856.25	2133.75	2838.75	4908.75
2	5	1	1601.25	2058.75	2366.25	3131.25	5433.75
2	5	2	1466.25	1893.75	2178.75	2898.75	5058.75
2	5	3	1368.75	1773.75	2051.25	2748.75	4803.75
2	5	4	1541.25	1983.75	2276.25	3018.75	5231.25
2	5	5	1533.75	1976.25	2268.75	3011.25	5238.75
2	5	6	1526.25	1946.25	2231.25	2943.75	5066.25
2	5	7	1518.75	1968.75	2268.75	3026.25	5268.75
2	5	8	1518.75	1931.25	2208.75	2898.75	4983.75
2	5	9	1398.75	1803.75	2081.25	2763.75	4811.25
2	5	10	1601.25	2081.25	2411.25	3221.25	5643.75
2	5	11	1503.75	1923.75	2208.75	2913.75	5021.25
2	5	12	1488.75	1908.75	2186.25	2891.25	4991.25
2	5	13	1533.75	1961.25	2253.75	2988.75	5156.25
2	5	14	1526.25	1976.25	2276.25	3026.25	5268.75
2	5	15	1458.75	2141.25	3236.25	3851.25	4623.75
2	6	0	1616.25	2081.25	2388.75	3168.75	5493.75
2	6	1	1653.75	2186.25	2538.75	3431.25	6078.75
2	6	2	1548.75	2028.75	2351.25	3161.25	5583.75
2	6	3	1578.75	2036.25	2351.25	3123.75	5433.75
2	6	4	1608.75	2096.25	2426.25	3243.75	5703.75
2	6	5	1676.25	2171.25	2501.25	3311.25	5756.25
2	6	6	1548.75	1998.75	2306.25	3063.75	5351.25
2	6	7	1623.75	2141.25	2493.75	3371.25	6003.75
2	6	8	1751.25	2276.25	2621.25	3498.75	6116.25
2	6	9	1571.25	2036.25	2351.25	3131.25	5471.25
2	6	10	1653.75	2163.75	2501.25	3356.25	5913.75
2	6	11	1736.25	2268.75	2621.25	3506.25	6153.75
2	6	12	1661.25	2178.75	2523.75	3378.75	5936.25
2	6	13	1571.25	2088.75	2433.75	3288.75	5876.25
2	6	14	1563.75	2043.75	2366.25	3168.75	5583.75
2	6	15	1623.75	2096.25	2418.75	3213.75	5606.25
2	9	0	1301.25	1833.75	2193.75	3086.25	5763.75
2	9	1	1331.25	1826.25	2156.25	2981.25	5463.75
2	9	2	1331.25	1848.75	2193.75	3063.75	5673.75
2	9	3	1391.25	1893.75	2223.75	3063.75	5598.75
2	9	4	1436.25	1938.75	2268.75	3101.25	5613.75
2	9	5	1383.75	1886.25	2223.75	3071.25	5606.25
2	9	6	1421.25	1908.75	2238.75	3063.75	5546.25
2	9	7	1391.25	1871.25	2186.25	2981.25	5388.75
2	9	8	1436.25	1938.75	2276.25	3123.75	5658.75
2	9	9	1338.75	1833.75	2156.25	2981.25	5448.75
2	9	10	1391.25	1871.25	2186.25	2996.25	5411.25
2	9	11	1391.25	1893.75	2231.25	3078.75	5613.75
2	9	12	1473.75	1983.75	2328.75	3176.25	5741.25
2	9	13	1353.75	1841.25	2171.25	2996.25	5471.25
2	9	14	1323.75	1803.75	2141.25	2951.25	5411.25
2	9	15	1383.75	1916.25	2268.75	3168.75	5861.25
2	10	0	1391.25	1893.75	2223.75	3056.25	5568.75
2	10	1	1466.25	1976.25	2321.25	3183.75	5756.25
2	10	2	1421.25	1946.25	2306.25	3183.75	5816.25
2	10	3	1398.75	1886.25	2208.75	3026.25	5471.25
2	10	4	1473.75	1983.75	2328.75	3191.25	5771.25
2	10	5	1496.25	2021.25	2373.75	3243.75	5883.75
2	10	6	1361.25	1833.75	2148.75	2943.75	5328.75
2	10	7	1436.25	1946.25	2291.25	3161.25	5748.75
2	10	8	1473.75	1991.25	2343.75	3213.75	5831.25
2	10	9	1443.75	1953.75	2291.25	3138.75	5688.75
2	10	10	1518.75	2081.25	2456.25	3393.75	6206.25
2	10	11	1496.25	2021.25	2381.25	3266.25	5928.75
2	10	12	1353.75	1856.25	2186.25	3026.25	5546.25
2	10	13	1496.25	2006.25	2343.75	3191.25	5733.75
2	10	14	1548.75	2111.25	2486.25	3416.25	6213.75
2	10	15	1421.25	1923.75	2261.25	3108.75	5643.75
