/////////////////////////////////////////
4	0	1.00023
4	1	0.9663
4	2	1.03301
4	3	0.967902
4	4	1.03699
4	5	1.01033
4	6	1
4	7	0.961203
4	8	0.995072
4	9	1.09936
4	10	1
4	11	1.03436
5	0	0.999864
5	1	1.00199
5	2	1.04877
5	3	1.0203
5	4	1.02896
5	5	1.04146
5	6	1.0358
5	7	1.06887
5	8	1.05834
5	9	1.05535
5	10	1.11356
5	11	1.09235
6	0	0
6	1	0
6	2	0
6	3	0
6	4	0
6	5	0
6	6	0
6	7	0
6	8	0
6	9	0
6	10	0
6	11	0
7	0	1.00173
7	1	0.999477
7	2	0.927863
7	3	0.971827
7	4	0.984415
7	5	1.00072
7	6	1.01314
7	7	0.945481
7	8	0.933807
7	9	1.00357
7	10	1.02485
7	11	1.03177
8	0	0
8	1	0
8	2	0
8	3	1.00039
8	4	0.997621
8	5	1.04573
8	6	1.04146
8	7	0.958307
8	8	0.889496
8	9	0.976096
8	10	0.967061
8	11	1.00731
9	0	0
9	1	0
9	2	0
9	3	0
9	4	0
9	5	0
9	6	0
9	7	0
9	8	0
9	9	0
9	10	0
9	11	0
10	0	0.997441
10	1	0
10	2	0
10	3	0
10	4	0.921805
10	5	0.93897
10	6	0.971807
10	7	0.90029
10	8	0.959802
10	9	0.938005
10	10	0.971074
10	11	0.93722
11	0	0.99876
11	1	1
11	2	1
11	3	1
11	4	0.954206
11	5	0.966608
11	6	0.965852
11	7	1
11	8	0.999721
11	9	1.01134
11	10	0.974072
11	11	1
12	0	0
12	1	0
12	2	0
12	3	0
12	4	0
12	5	0
12	6	0
12	7	0
12	8	0
12	9	0
12	10	0
12	11	0
13	0	0
13	1	0
13	2	0
13	3	0
13	4	0
13	5	0
13	6	0
13	7	0
13	8	0
13	9	0
13	10	0
13	11	0
14	0	0.993636
14	1	1.00634
14	2	1.05107
14	3	0.998816
14	4	0.964858
14	5	0.986645
14	6	0.965495
14	7	1.02218
14	8	1.0087
14	9	0.992121
14	10	0.966422
14	11	1.00054
15	0	0
15	1	0
15	2	0
15	3	0
15	4	0
15	5	0
15	6	0
15	7	0
15	8	0
15	9	0
15	10	0
15	11	0
16	0	1.00164
16	1	0.97417
16	2	1.85716
16	3	0.970235
16	4	1.02703
16	5	1.0442
16	6	1.69553
16	7	1.61138
16	8	0.998544
16	9	1.03587
16	10	1.03984
16	11	1.02677
17	0	0.999649
17	1	0.996814
17	2	0.997385
17	3	0.95876
17	4	0.991603
17	5	1.00754
17	6	0.969686
17	7	1.05049
17	8	0.96199
17	9	0.993143
17	10	0.997613
17	11	1.00758
18	0	1.00028
18	1	0.932966
18	2	1
18	3	0.965154
18	4	0.96516
18	5	1.00296
18	6	1.04012
18	7	0.958952
18	8	0.950714
18	9	0.954051
18	10	0.999496
18	11	0.971802
19	0	1.00243
19	1	0.983101
19	2	1.06273
19	3	0
19	4	0.960844
19	5	0.953497
19	6	0.977021
19	7	1.06719
19	8	1.02613
19	9	0.994116
19	10	1.02241
19	11	0.986601
20	0	0.999924
20	1	0.989134
20	2	0.987496
20	3	0.970913
20	4	0.966083
20	5	0.941512
20	6	0.949534
20	7	0.958456
20	8	0.971126
20	9	1.00033
20	10	0.97407
20	11	0.993958
21	0	1.00004
21	1	0.996861
21	2	0.96865
21	3	0.975377
21	4	0.990823
21	5	0.980899
21	6	0.963049
21	7	1.01734
21	8	0.96284
21	9	0.954598
21	10	0.927873
21	11	0.960322
22	0	1.00078
22	1	1.05269
22	2	1.08755
22	3	1.05331
22	4	1.07729
22	5	1.03809
22	6	1
22	7	1
22	8	1.0001
22	9	1.04899
22	10	1
22	11	1
23	0	0.998395
23	1	0.908853
23	2	0.921144
23	3	0.952607
23	4	0.943164
23	5	0.967777
23	6	0.967318
23	7	0.965342
23	8	0.932454
23	9	0.990945
23	10	0.968517
23	11	0.943348
24	0	0
24	1	0
24	2	0
24	3	0
24	4	0
24	5	0
24	6	0
24	7	0
24	8	0
24	9	0
24	10	0
24	11	0
25	0	0
25	1	0
25	2	0
25	3	0
25	4	0
25	5	0
25	6	0
25	7	0
25	8	0
25	9	0
25	10	0
25	11	0
26	0	1.00068
26	1	0
26	2	0
26	3	1
26	4	1.05686
26	5	1.06147
26	6	1.01528
26	7	1.01062
26	8	1.09102
26	9	1.06684
26	10	1.02628
26	11	0.98175
27	0	1.00536
27	1	1.04533
27	2	0
27	3	0
27	4	0.985776
27	5	1.02538
27	6	1.63411
27	7	1.70872
27	8	1.01931
27	9	1.03717
27	10	0.99036
27	11	1.07846
