4	0	0.968446
4	1	1.00575
4	2	0.965587
4	3	0.964744
4	4	0.964764
4	5	0.882748
4	6	1
4	7	1.05303
4	8	0.981196
4	9	1.04981
4	10	0.881023
4	11	0.865677
5	0	0.927702
5	1	0.989753
5	2	0.870527
5	3	0.852367
5	4	0.836479
5	5	0.888941
5	6	1
5	7	1.05291
5	8	1.10436
5	9	1.05494
5	10	1.02937
5	11	1.03252
6	0	1.01016
6	1	0.96483
6	2	1.00411
6	3	1.06748
6	4	1.08132
6	5	0.993469
6	6	1
6	7	1.00327
6	8	0.981054
6	9	1.02657
6	10	1.12263
6	11	1.05073
7	0	1.16004
7	1	1.13197
7	2	0.998221
7	3	0.961661
7	4	0.882371
7	5	0.913481
7	6	1
7	7	1.40152
7	8	1.11967
7	9	1.02819
7	10	1.02759
7	11	1.00672
8	0	1.08771
8	1	0.963237
8	2	0.894059
8	3	1.00484
8	4	0.95196
8	5	0.945806
8	6	1
8	7	0.932647
8	8	1.04663
8	9	0.998349
8	10	1.16201
8	11	1.16458
9	0	1.10138
9	1	1.20438
9	2	0.989805
9	3	1.02196
9	4	1.09325
9	5	1.09878
9	6	1
9	7	0.957716
9	8	1.08413
9	9	1.02293
9	10	0.93476
9	11	0.985773
10	0	0.964047
10	1	0.967618
10	2	0.882131
10	3	0.897564
10	4	0.951534
10	5	0.880107
10	6	1
10	7	0.989611
10	8	1.0004
10	9	1.00014
10	10	1
10	11	0.989796
11	0	1
11	1	1
11	2	0.941838
11	3	0.928806
11	4	0.952731
11	5	0.913495
11	6	1
11	7	1.14886
11	8	0.995334
11	9	0.98572
11	10	0.917129
11	11	0.989368
12	0	1.00604
12	1	0.975874
12	2	0.89715
12	3	0.921594
12	4	0.931945
12	5	0.848958
12	6	1
12	7	1.02643
12	8	1.03531
12	9	1.0191
12	10	0.927984
12	11	0.904528
13	0	0.944871
13	1	0.986592
13	2	0.846832
13	3	0.871113
13	4	0.890415
13	5	0.963254
13	6	1
13	7	0.978918
13	8	0.914788
13	9	0.84393
13	10	1.10624
13	11	1.20082
14	0	1.13129
14	1	1.06463
14	2	1.07626
14	3	1.10147
14	4	1.10731
14	5	1.14686
14	6	1
14	7	1.10851
14	8	1.07392
14	9	1.07022
14	10	1.02924
14	11	1.02899
15	0	1.02321
15	1	0.975431
15	2	0.984421
15	3	1.03643
15	4	0.973182
15	5	0.995147
15	6	1
15	7	0.961719
15	8	1.03079
15	9	1.051
15	10	0.94292
15	11	0.912916
16	0	1.52741
16	1	1.57257
16	2	0.915931
16	3	0.949273
16	4	1.56099
16	5	0.975688
16	6	1.03547
16	7	1.35809
16	8	1.11073
16	9	0.664982
16	10	1.11677
16	11	1.39863
17	0	1.00911
17	1	1.06351
17	2	1.09311
17	3	1.12162
17	4	1.08723
17	5	1.18145
17	6	1
17	7	0.995482
17	8	1.03376
17	9	1.02513
17	10	0.954308
17	11	1.01478
18	0	1.0301
18	1	1
18	2	0.950562
18	3	1.00655
18	4	1.11877
18	5	0.963983
18	6	1
18	7	0.972841
18	8	0.957742
18	9	1.03603
18	10	0.876267
18	11	0.88584
19	0	0.998496
19	1	0.818508
19	2	0.888063
19	3	0.822296
19	4	0.819427
19	5	0.864621
19	6	1
19	7	0.990612
19	8	0.993955
19	9	0.848026
19	10	1.02018
19	11	1.01452
20	0	1.00888
20	1	0.997215
20	2	0.972668
20	3	0.953896
20	4	0.95427
20	5	0.979809
20	6	1
20	7	1.05132
20	8	1.01986
20	9	1.06423
20	10	0.972543
20	11	0.969696
21	0	0.96086
21	1	0.974076
21	2	0.940162
21	3	0.9567
21	4	0.934917
21	5	0.983762
21	6	1
21	7	0.99636
21	8	0.927056
21	9	0.989822
21	10	0.873328
21	11	0.979609
22	0	1.07103
22	1	1.10626
22	2	0.975152
22	3	0.88837
22	4	1
22	5	1
22	6	1
22	7	1.03099
22	8	1
22	9	1
22	10	0.898303
22	11	0.999788
23	0	0.932231
23	1	0.904435
23	2	0.913955
23	3	0.934945
23	4	0.906886
23	5	0.938429
23	6	1
23	7	0.97744
23	8	0.987435
23	9	0.975402
23	10	0.949934
23	11	0.913927
24	0	0.965459
24	1	1
24	2	0.906731
24	3	0.943608
24	4	0.904782
24	5	0.906085
24	6	1
24	7	1.03549
24	8	0.953397
24	9	0.936818
24	10	0.830231
24	11	0.965251
25	0	0.880591
25	1	0.874632
25	2	0.855694
25	3	0.892069
25	4	1
25	5	0.869458
25	6	1
25	7	0.96973
25	8	1
25	9	0.949768
25	10	0.859256
25	11	1
26	0	1
26	1	1
26	2	0.876829
26	3	0.886271
26	4	0.839935
26	5	0.853547
26	6	1
26	7	1.03592
26	8	1.00617
26	9	1.00938
26	10	0.93369
26	11	1.00666
27	0	1
27	1	1
27	2	0.906904
27	3	0.940495
27	4	1.49895
27	5	1.55467
27	6	1
27	7	1.03664
27	8	0.907379
27	9	1.13435
27	10	-2.60728e-46
27	11	-1.62181e-46
