1	3	0	-0.458322	0.000721841
1	3	1	-0.507859	0.00067901
1	3	2	-0.477039	0.000684657
1	3	3	-0.467571	0.000730045
1	3	4	-0.582964	0.000708054
1	3	5	-0.501842	0.000701536
1	3	6	-0.535038	0.000723019
1	3	7	-0.478631	0.000703807
1	3	8	-0.511206	0.00067605
1	3	9	-0.588025	0.000741349
1	3	10	-0.495428	0.000708078
1	3	11	-0.547254	0.000686075
1	3	12	-0.53189	0.000755317
1	3	13	-0.58552	0.000665139
1	3	14	-0.492112	0.000682181
1	3	15	-0.600391	0.000698286
1	4	0	-0.492754	0.000705309
1	4	1	-0.446862	0.000746319
1	4	2	-0.472011	0.000673373
1	4	3	-0.548626	0.000716704
1	4	4	-0.500311	0.00075215
1	4	5	-0.457313	0.000711453
1	4	6	-0.591758	0.000694809
1	4	7	-0.477754	0.000730945
1	4	8	-0.527358	0.00071014
1	4	9	-0.46217	0.00069776
1	4	10	-0.554587	0.00071633
1	4	11	-0.488243	0.000723464
1	4	12	-0.540043	0.000667626
1	4	13	-0.5595		0.000771391
1	4	14	-0.562531	0.000760172
1	4	15	-0.477726	0.000683768
1	7	0	-0.502647	0.000702482
1	7	1	-0.498695	0.000651277
1	7	2	-0.518606	0.000697543
1	7	3	-0.490489	0.000738721
1	7	4	-0.487766	0.000682177
1	7	5	-0.52394	0.000680381
1	7	6	-0.515053	0.000747396
1	7	7	-0.504983	0.000668846
1	7	8	-0.538835	0.000693718
1	7	9	-0.574398	0.000745455
1	7	10	-0.491807	0.000670255
1	7	11	-0.493344	0.00066927
1	7	12	-1.46662	0.00230959
1	7	13	-0.528462	0.000701024
1	7	14	-0.460674	0.000689464
1	7	15	-0.507449	0.000732363
1	8	0	-0.513249	0.000667308
1	8	1	-0.545404	0.000720252
1	8	2	-9.21889	0.0140741
1	8	3	-0.499302	0.000735573
1	8	4	-0.563343	0.000708836
1	8	5	-0.579275	0.000692352
1	8	6	-0.523163	0.000697886
1	8	7	-0.47957	0.000693522
1	8	8	-0.499317	0.000691459
1	8	9	-0.555524	0.000711094
1	8	10	-0.571305	0.000730882
1	8	11	-0.479908	0.000718166
1	8	12	-0.466169	0.000696434
1	8	13	-0.496058	0.00070119
1	8	14	-0.49377	0.000712563
1	8	15	-0.508009	0.000659772
2	3	0	-0.69465	0.000731928
2	3	1	-0.725992	0.000754884
2	3	2	-0.654052	0.000727828
2	3	3	-0.711639	0.000700413
2	3	4	-0.741841	0.000745274
2	3	5	-0.742129	0.000708482
2	3	6	-0.638109	0.000717625
2	3	7	-0.834162	0.000762134
2	3	8	-0.707317	0.000728501
2	3	9	-0.719367	0.000750123
2	3	10	-0.734879	0.000753722
2	3	11	-0.701751	0.000713229
2	3	12	-0.684083	0.000717907
2	3	13	-0.734312	0.000731955
2	3	14	-0.773935	0.000757189
2	3	15	-0.743643	0.000735369
2	4	0	-3.89206	0.00400803
2	4	1	-0.694575	0.000721001
2	4	2	-0.724004	0.000691677
2	4	3	-3.66737	0.003932
2	4	4	-0.781447	0.00072626
2	4	5	-0.765075	0.000711087
2	4	6	-0.71461	0.000675869
2	4	7	-0.768564	0.0007459
2	4	8	-0.728656	0.00075112
2	4	9	-0.675366	0.000703379
2	4	10	-0.757473	0.000739876
2	4	11	-0.753999	0.000707427
2	4	12	-0.781391	0.00069104
2	4	13	-0.812683	0.000791704
2	4	14	-0.762006	0.000739691
2	4	15	-0.788063	0.000683216
2	7	0	-0.443757	0.000724793
2	7	1	-0.489462	0.000767046
2	7	2	-0.406329	0.000676824
