//////////////////////////////////
4	0	1.00163
4	1	0.969265
4	2	1.03957
4	3	0.979265
4	4	1.03685
4	5	1.01819
4	6	1
4	7	0.95235
4	8	1.00665
4	9	1.08141
4	10	1
4	11	1.07849
5	0	0.999862
5	1	0.994299
5	2	1.03286
5	3	0.995277
5	4	1.03065
5	5	1.04216
5	6	1.04327
5	7	1.07857
5	8	1.04976
5	9	1.05387
5	10	1.06729
5	11	1.03998
6	0	0
6	1	0
6	2	0
6	3	0
6	4	0
6	5	0
6	6	0
6	7	0
6	8	0
6	9	0
6	10	0
6	11	0
7	0	1.00329
7	1	0.994688
7	2	0.917705
7	3	0.953835
7	4	0.985924
7	5	1.00031
7	6	1.02722
7	7	0.956902
7	8	0.94155
7	9	1.0234
7	10	0.95498
7	11	0.974329
8	0	0
8	1	0
8	2	0
8	3	1.00019
8	4	0.998612
8	5	1.07478
8	6	1.0321
8	7	0.997836
8	8	0.890455
8	9	0.973072
8	10	0.973085
8	11	1.00123
9	0	0
9	1	0
9	2	0
9	3	0
9	4	0
9	5	0
9	6	0
9	7	0
9	8	0
9	9	0
9	10	0
9	11	0
10	0	0.999595
10	1	0
10	2	0
10	3	0
10	4	0.919637
10	5	0.931243
10	6	0.976152
10	7	0.911526
10	8	0.963706
10	9	0.977713
10	10	0.941723
10	11	0.879683
11	0	1.00033
11	1	1
11	2	1
11	3	1
11	4	0.961095
11	5	0.970389
11	6	0.96272
11	7	1
11	8	0.982239
11	9	1.00221
11	10	0.988059
11	11	1
12	0	0
12	1	0
12	2	0
12	3	0
12	4	0
12	5	0
12	6	0
12	7	0
12	8	0
12	9	0
12	10	0
12	11	0
13	0	0
13	1	0
13	2	0
13	3	0
13	4	0
13	5	0
13	6	0
13	7	0
13	8	0
13	9	0
13	10	0
13	11	0
14	0	0.980258
14	1	0.99107
14	2	1.03411
14	3	0.981857
14	4	0.955987
14	5	0.965759
14	6	0.947058
14	7	1.00869
14	8	0.969075
14	9	0.987977
14	10	0.971473
14	11	0.974836
15	0	0
15	1	0
15	2	0
15	3	0
15	4	0
15	5	0
15	6	0
15	7	0
15	8	0
15	9	0
15	10	0
15	11	0
16	0	0.995087
16	1	0.962839
16	2	1.63681
16	3	0.959389
16	4	1.03939
16	5	1.0417
16	6	1.69358
16	7	1.59306
16	8	0.960435
16	9	0.978213
16	10	0.995851
16	11	1.03597
17	0	1.00243
17	1	1.00303
17	2	1.00651
17	3	0.970409
17	4	0.996365
17	5	1.01848
17	6	0.968069
17	7	1.05419
17	8	0.96647
17	9	0.989418
17	10	1.01054
17	11	1.052
18	0	1.00156
18	1	0.936602
18	2	1
18	3	0.981868
18	4	0.967711
18	5	0.998591
18	6	1.03897
18	7	0.956976
18	8	0.95053
18	9	0.987178
18	10	1.03787
18	11	0.976795
19	0	1.00422
19	1	0.979033
19	2	1.05203
19	3	0
19	4	0.969128
19	5	0.964713
19	6	0.979971
19	7	1.07235
19	8	1.00693
19	9	0.970645
19	10	1.01333
19	11	0.967771
20	0	1.00021
20	1	0.974591
20	2	0.962007
20	3	0.935558
20	4	0.976027
20	5	0.952663
20	6	0.961566
20	7	0.96575
20	8	0.944044
20	9	0.944577
20	10	0.925578
20	11	0.937644
21	0	1.00017
21	1	1.0032
21	2	0.976906
21	3	0.987102
21	4	0.982058
21	5	0.979526
21	6	0.970432
21	7	1.0143
21	8	0.996328
21	9	0.982092
21	10	0.906481
21	11	0.987042
22	0	0.99921
22	1	1.05308
22	2	1.08347
22	3	1.0546
22	4	1.08264
22	5	1.0656
22	6	1
22	7	1
22	8	1.01917
22	9	0.982215
22	10	1
22	11	1
23	0	0.997118
23	1	0.892931
23	2	0.895992
23	3	0.913171
23	4	0.93405
23	5	0.979404
23	6	0.980814
23	7	0.980442
23	8	0.944325
23	9	0.919598
23	10	0.903326
23	11	0.891545
24	0	0
24	1	0
24	2	0
24	3	0
24	4	0
24	5	0
24	6	0
24	7	0
24	8	0
24	9	0
24	10	0
24	11	0
25	0	0
25	1	0
25	2	0
25	3	0
25	4	0
25	5	0
25	6	0
25	7	0
25	8	0
25	9	0
25	10	0
25	11	0
26	0	1.00016
26	1	0
26	2	0
26	3	0
26	4	1.0559
26	5	1.04219
26	6	1.01655
26	7	0.998834
26	8	1.10159
26	9	1.12614
26	10	1.01
26	11	1.03297
27	0	1.00256
27	1	1.04598
27	2	0
27	3	0
27	4	0.976614
27	5	1.0259
27	6	1.62571
27	7	1.74203
27	8	1.06851
27	9	1.01508
27	10	1.008
27	11	0.984485
