2	0	-0.00581395	0.000145384
2	1	-0.00298895	0.000144041
2	2	-0.00726276	0.000137696
2	3	-0.00451001	0.000141116
2	4	-0.00813953	0.000145384
2	5	-0.00770548	0.000150637
2	6	-0.0067068	0.000139853
2	7	-0.0101913	0.000155507
2	8	-0.00474489	0.000141434
2	9	-0.00340909	0.00014208
2	10	-0.00581395	0.000145384
2	11	-0.00581395	0.000145384
2	12	-0.00687976	0.000159474
2	13	-0.00421045	0.000146403
2	14	-0.00543478	0.000135903
2	15	-0.00303076	0.000146061
2	16	-0.00716934	0.000144708
2	17	-0.00690796	0.000154356
2	18	-0.01004	0.000146061
2	19	-0.00926968	0.000141434
2	20	-0.0114368	0.000143053
2	21	-0.00431539	0.00013502
2	22	0.0928197	0.000128365
2	23	-0.00496945	0.000148137
2	24	-0.00760869	0.000135903
2	25	-0.00529305	0.000144041
2	26	-0.0096784	0.000140797
2	27	-0.00604896	0.000145718
2	28	-0.0115054	0.000149914
2	29	-0.00943351	0.000140482
2	30	-0.0064025	0.000143053
2	31	-0.00411421	0.000143053
3	0	-0.00726276	0.000137696
3	1	-0.00264458	0.000138001
3	2	-0.00738538	0.000144375
3	3	-0.00295742	0.000154356
3	4	-0.00981291	0.000161535
3	5	-0.00959204	0.00013954
3	6	-0.00365853	0.000152476
3	7	-0.00716934	0.000144708
3	8	-0.0064025	0.000143053
3	9	-0.00655233	0.000146403
3	10	-0.0130021	0.000159474
3	11	-0.00958698	0.000149914
3	12	-0.00906474	0.000138305
3	13	-0.0123764	0.000146061
3	14	-0.00568181	0.00014208
3	15	-0.0115151	0.000156673
