2	0	0.1	727.822
2	0	0.2	1415.65
2	0	0.3	2103.49
2	0	0.4	2791.32
2	0	0.5	3479.15
2	1	0.1	711.826
2	1	0.2	1415.65
2	1	0.3	2103.49
2	1	0.4	2791.32
2	1	0.5	3495.15
2	2	0.1	775.811
2	2	0.2	1511.63
2	2	0.3	2231.46
2	2	0.4	2951.28
2	2	0.5	3687.1
2	3	0.1	743.818
2	3	0.2	1447.65
2	3	0.3	2151.47
2	3	0.4	2871.3
2	3	0.5	3575.13
2	4	0.1	743.818
2	4	0.2	1431.65
2	4	0.3	2119.48
2	4	0.4	2807.31
2	4	0.5	3495.15
2	5	0.1	711.826
2	5	0.2	1383.66
2	5	0.3	2039.5
2	5	0.4	2711.34
2	5	0.5	3367.18
2	6	0.1	759.814
2	6	0.2	1479.64
2	6	0.3	2199.46
2	6	0.4	2903.29
2	6	0.5	3623.12
2	7	0.1	711.826
2	7	0.2	1351.67
2	7	0.3	1991.51
2	7	0.4	2631.36
2	7	0.5	3287.2
2	8	0.1	743.818
2	8	0.2	1447.65
2	8	0.3	2151.47
2	8	0.4	2855.3
2	8	0.5	3575.13
2	9	0.1	727.822
2	9	0.2	1431.65
2	9	0.3	2135.48
2	9	0.4	2839.31
2	9	0.5	3543.13
2	10	0.1	727.822
2	10	0.2	1415.65
2	10	0.3	2103.49
2	10	0.4	2791.32
2	10	0.5	3479.15
2	11	0.1	727.822
2	11	0.2	1415.65
2	11	0.3	2103.49
2	11	0.4	2791.32
2	11	0.5	3479.15
2	12	0.1	663.838
2	12	0.2	1303.68
2	12	0.3	1927.53
2	12	0.4	2551.38
2	12	0.5	3175.22
2	13	0.1	711.826
2	13	0.2	1399.66
2	13	0.3	2071.49
2	13	0.4	2759.33
2	13	0.5	3447.16
2	14	0.1	775.811
2	14	0.2	1511.63
2	14	0.3	2247.45
2	14	0.4	2983.27
2	14	0.5	3719.09
2	15	0.1	711.826
2	15	0.2	1383.66
2	15	0.3	2071.49
2	15	0.4	2759.33
2	15	0.5	3447.16
2	16	0.1	743.818
2	16	0.2	1431.65
2	16	0.3	2119.48
2	16	0.4	2807.31
2	16	0.5	3511.14
2	17	0.1	695.83
2	17	0.2	1335.67
2	17	0.3	1991.51
2	17	0.4	2631.36
2	17	0.5	3287.2
2	18	0.1	759.814
2	18	0.2	1431.65
2	18	0.3	2119.48
2	18	0.4	2807.31
2	18	0.5	3495.15
2	19	0.1	775.811
2	19	0.2	1479.64
2	19	0.3	2183.47
2	19	0.4	2887.29
2	19	0.5	3607.12
2	20	0.1	775.811
2	20	0.2	1479.64
2	20	0.3	2183.47
2	20	0.4	2871.3
2	20	0.5	3575.13
2	21	0.1	775.811
2	21	0.2	1511.63
2	21	0.3	2247.45
2	21	0.4	2999.27
2	21	0.5	3735.09
2	22	0.2	839.795
2	22	0.3	1607.61
2	22	0.4	2391.42
2	22	0.5	3175.22
2	23	0.1	711.826
2	23	0.2	1383.66
2	23	0.3	2055.5
2	23	0.4	2727.33
2	23	0.5	3415.17
2	24	0.1	791.807
2	24	0.2	1527.63
2	24	0.3	2263.45
2	24	0.4	2999.27
2	24	0.5	3735.09
2	25	0.1	727.822
2	25	0.2	1431.65
2	25	0.3	2119.48
2	25	0.4	2807.31
2	25	0.5	3511.14
2	26	0.1	775.811
2	26	0.2	1495.63
2	26	0.3	2199.46
2	26	0.4	2903.29
2	26	0.5	3623.12
2	27	0.1	727.822
2	27	0.2	1415.65
2	27	0.3	2103.49
2	27	0.4	2775.32
2	27	0.5	3479.15
2	28	0.1	743.818
2	28	0.2	1415.65
2	28	0.3	2071.49
2	28	0.4	2743.33
2	28	0.5	3415.17
2	29	0.1	775.811
2	29	0.2	1495.63
2	29	0.3	2199.46
2	29	0.4	2919.29
2	29	0.5	3623.12
2	30	0.1	743.818
2	30	0.2	1447.65
2	30	0.3	2135.48
2	30	0.4	2839.31
2	30	0.5	3543.13
2	31	0.1	727.822
2	31	0.2	1431.65
2	31	0.3	2119.48
2	31	0.4	2823.31
2	31	0.5	3527.14
3	0	0.1	775.811
3	0	0.2	1511.63
3	0	0.3	2231.46
3	0	0.4	2951.28
3	0	0.5	3687.1
3	1	0.1	743.818
3	1	0.2	1463.64
3	1	0.3	2199.46
3	1	0.4	2919.29
3	1	0.5	3639.11
3	2	0.1	743.818
3	2	0.2	1431.65
3	2	0.3	2135.48
3	2	0.4	2823.31
3	2	0.5	3511.14
3	3	0.1	663.838
3	3	0.2	1319.68
3	3	0.3	1959.52
3	3	0.4	2615.36
3	3	0.5	3255.21
3	4	0.1	679.834
3	4	0.2	1303.68
3	4	0.3	1911.53
3	4	0.4	2535.38
3	4	0.5	3159.23
3	5	0.1	791.807
3	5	0.2	1495.63
3	5	0.3	2215.46
3	5	0.4	2935.28
3	5	0.5	3655.11
3	6	0.1	679.834
3	6	0.2	1335.67
3	6	0.3	1991.51
3	6	0.4	2647.35
3	6	0.5	3303.19
3	7	0.1	743.818
3	7	0.2	1431.65
3	7	0.3	2119.48
3	7	0.4	2807.31
3	7	0.5	3511.14
3	8	0.1	743.818
3	8	0.2	1447.65
3	8	0.3	2135.48
3	8	0.4	2839.31
3	8	0.5	3543.13
3	9	0.1	727.822
3	9	0.2	1415.65
3	9	0.3	2087.49
3	9	0.4	2775.32
