4	0	0	-0.725	-0.35
4	0	1	-0.345	0.03
4	0	2	0.045	0.415
4	0	3	0.43	0.79
4	1	0	-0.76	-0.39
4	1	1	-0.385	-0.025
4	1	2	-0.01	0.35
4	1	3	0.37	0.71
4	2	0	-0.735	-0.375
4	2	1	-0.37	-0.01
4	2	2	0.01	0.365
4	2	3	0.38	0.725
4	3	0	-0.825	-0.455
4	3	1	-0.44	-0.065
4	3	2	-0.05	0.325
4	3	3	0.34	0.7
5	0	0	-0.725	-0.365
5	0	1	-0.35	0.005
5	0	2	0.02	0.375
5	0	3	0.39	0.725
5	1	0	-0.705	-0.33
5	1	1	-0.325	0.05
5	1	2	0.06	0.425
5	1	3	0.445	0.775
5	2	0	-0.69	-0.335
5	2	1	-0.325	0.03
5	2	2	0.05	0.395
5	2	3	0.41	0.74
5	3	0	-0.715	-0.355
5	3	1	-0.34	0.02
5	3	2	0.03	0.385
5	3	3	0.395	0.735
6	0	0	-0.715	-0.345
6	0	1	-0.35	0.02
6	0	2	0.04	0.405
6	0	3	0.42	0.76
6	1	0	-0.76	-0.39
6	1	1	-0.395	-0.035
6	1	2	-0.01	0.34
6	1	3	0.365	0.7
6	2	0	-0.725	-0.37
6	2	1	-0.38	-0.015
6	2	2	0.01	0.36
6	2	3	0.375	0.72
6	3	0	-0.825	-0.435
6	3	1	-0.43	-0.055
6	3	2	-0.035	0.325
6	3	3	0.34	0.695
7	0	0	-0.695	-0.34
7	0	1	-0.325	0.02
7	0	2	0.025	0.365
7	0	3	0.315	0.685
7	1	0	-0.73	-0.36
7	1	1	-0.355	0.01
7	1	2	0.015	0.365
7	1	3	0.385	0.71
7	2	0	-0.775	-0.41
7	2	1	-0.4	-0.03
7	2	2	-0.015	0.345
7	2	3	0.355	0.695
7	3	0	0.4	0.46
7	3	1	0.475	0.55
7	3	2	0.49	0.6
7	3	3	0.575	0.715
8	0	0	-0.655	-0.285
8	0	1	0	0
8	0	2	0	0
8	0	3	0	0
8	1	0	-0.645	-0.305
8	1	1	0	0
8	1	2	0	0
8	1	3	0	0
8	2	0	-0.65	-0.305
8	2	1	0	0
8	2	2	0	0
8	2	3	0	0
8	3	0	-0.845	-0.485
8	3	1	0	0
8	3	2	0	0
8	3	3	0	0
9	0	0	-0.795	-0.395
9	0	1	-0.38	0.015
9	0	2	0.03	0.415
9	0	3	0.435	0.76
9	1	0	-0.81	-0.405
9	1	1	-0.395	-8.20524e-16
9	1	2	0.015	0.4
9	1	3	0.425	0.76
9	2	0	-0.87	-0.46
9	2	1	-0.45	-0.04
9	2	2	-0.015	0.38
9	2	3	0.405	0.765
9	3	0	-0.81	-0.41
9	3	1	-0.39	0.005
9	3	2	0.02	0.41
9	3	3	0.425	0.8
10	0	0	0	0
10	0	1	0	0
10	0	2	0	0
10	0	3	0	0
10	1	0	0	0
10	1	1	0	0
10	1	2	0	0
10	1	3	0	0
10	2	0	0	0
10	2	1	0	0
10	2	2	0	0
10	2	3	0	0
10	3	0	0	0
10	3	1	0	0
10	3	2	0	0
10	3	3	0	0
11	0	0	-0.805	-0.405
11	0	1	-0.39	0.005
11	0	2	0.025	0.41
11	0	3	0.43	0.785
11	1	0	-0.795	-0.375
11	1	1	-0.36	0.065
11	1	2	0.07	0.475
11	1	3	0.5	0.85
11	2	0	-0.79	-0.4
11	2	1	-0.39	0.01
11	2	2	0.03	0.42
11	2	3	0.435	0.795
11	3	0	-0.785	-0.39
11	3	1	-0.375	0.02
11	3	2	0.035	0.425
11	3	3	0.44	0.8
12	0	0	0	0
12	0	1	0	0
12	0	2	0	0
12	0	3	0	0
12	1	0	0	0
12	1	1	0	0
12	1	2	0	0
12	1	3	0	0
12	2	0	0	0
12	2	1	0	0
12	2	2	0	0
12	2	3	0	0
12	3	0	0	0
12	3	1	0	0
12	3	2	0	0
12	3	3	0	0
13	0	0	-0.79	-0.39
13	0	1	-0.385	0.02
13	0	2	0.03	0.415
13	0	3	0.43	0.78
13	1	0	-0.805	-0.405
13	1	1	-0.4	0.005
13	1	2	0.015	0.4
13	1	3	0.42	0.775
13	2	0	-0.865	-0.465
13	2	1	-0.455	-0.05
13	2	2	-0.025	0.375
13	2	3	0.385	0.765
13	3	0	-0.805	-0.405
13	3	1	-0.39	0.01
13	3	2	0.025	0.415
13	3	3	0.435	0.82
14	0	0	-0.78	-0.365
14	0	1	-0.35	0.065
14	0	2	0.07	0.465
14	0	3	0.475	0.83
14	1	0	-0.805	-0.405
14	1	1	-0.39	0.015
14	1	2	0.02	0.415
14	1	3	0.43	0.78
14	2	0	-0.79	-0.4
14	2	1	-0.385	0.015
14	2	2	0.03	0.415
14	2	3	0.425	0.78
14	3	0	-0.87	-0.46
14	3	1	-0.44	-0.02
14	3	2	-0.02	0.385
14	3	3	0.395	0.77
15	0	0	-0.755	-0.39
15	0	1	-0.375	-0.02
15	0	2	8.20524e-16	0.355
15	0	3	0.365	0.705
15	1	0	-0.745	-0.375
15	1	1	-0.37	-0.01
15	1	2	0.005	0.355
15	1	3	0.375	0.705
15	2	0	-0.8	-0.43
15	2	1	-0.42	-0.05
15	2	2	-0.03	0.335
15	2	3	0.345	0.69
15	3	0	-0.73	-0.35
15	3	1	-0.33	0.03
15	3	2	0.04	0.39
15	3	3	0.405	0.735
16	0	0	-0.755	-0.345
16	0	1	-0.34	0.055
16	0	2	0	0
16	0	3	0	0
16	1	0	-0.815	-0.405
16	1	1	-0.41	-0.01
16	1	2	0	0
16	1	3	0	0
16	2	0	-0.76	-0.375
16	2	1	-0.38	-0.005
16	2	2	0	0
16	2	3	0	0
16	3	0	-0.745	-0.365
16	3	1	-0.36	0.02
16	3	2	0	0
16	3	3	0	0
17	0	0	-0.755	-0.36
17	0	1	0	0
17	0	2	0	0
17	0	3	0	0
17	1	0	-0.765	-0.35
17	1	1	0	0
17	1	2	0	0
17	1	3	0	0
17	2	0	-0.79	-0.39
17	2	1	0	0
17	2	2	0	0
17	2	3	0	0
17	3	0	-0.74	-0.355
17	3	1	0	0
17	3	2	0	0
17	3	3	0	0
