2	4	1	1388.5	1931.5	4133.5	6338.5	8321.5	8948.5
2	4	2	1505.5	2075.5	4392.5	6709.5	8789.5	9451.5
2	4	3	1464.5	2033.5	4333.5	6639.5	8710.5	9364.5
2	4	4	1516.5	2075.5	4335.5	6602.5	8638.5	9283.5
2	4	5	1524.5	2094.5	4407.5	6720.5	8796.5	9460.5
2	4	6	1529.5	2130.5	4568.5	7005.5	9197.5	9892.5
2	4	7	1455.5	1999.5	4201.5	6408.5	8388.5	9019.5
2	4	8	1395.5	1938.5	4132.5	6329.5	8306.5	8930.5
2	4	9	1412.5	1993.5	4337.5	6687.5	8794.5	9469.5
2	4	10	1453.5	2005.5	4229.5	6462.5	8466.5	9100.5
2	4	11	1517.5	2095.5	4427.5	6761.5	8854.5	9525.5
2	4	12	1591.5	2181.5	4571.5	6960.5	9109.5	9788.5
2	4	13	1428.5	1942.5	4022.5	6106.5	7981.5	8580.5
2	4	14	1456.5	2007.5	4232.5	6466.5	8471.5	9105.5
2	4	15	1619.5	2218.5	4640.5	7065.5	9248.5	9936.5
2	7	0	1046.5	1596.5	3785.5	5991.5	7972.5	8602.5
2	7	1	1078.5	1627.5	3814.5	6016.5	7993.5	8623.5
2	7	2	1049.5	1620.5	3904.5	6195.5	8257.5	8908.5	8994.5
2	7	3	1291.5	1937.5	4546.5	7157.5	9512.5	10252.5
2	7	4	1283.5	1767.5	2188.5	2320.5
2	7	5	1416.5	1937.5	2402.5	2550.5
2	7	6	1207.5	1795.5	4181.5	6566.5	8710.5	9386.5
2	7	7	1172.5	1755.5	4118.5	6481.5	8604.5	9275.5
2	7	8	1145.5	1758.5	4242.5	6731.5	8960.5	9677.5
2	7	9	1421.5	1928.5	2379.5	2523.5
2	7	11	1167.5	1774.5	4237.5	6703.5	8925.5	9632.5
2	7	12	1155.5	1726.5	4019.5	6317.5	8393.5	9050.5
2	7	13	1051.5	1593.5	3759.5	5938.5	7899.5	8525.5
2	7	14	1182.5	1744.5	4009.5	6278.5	8323.5	8971.5
2	7	15	1165.5	1758.5	4152.5	6553.5	8713.5	9393.5	9485.5
2	8	0	1193.5	1846.5	4482.5	7114.5	9491.5	10237.5
2	8	3	1282.5	1946.5	4639.5	7326.5	9744.5	10513.5
2	8	4	1215.5	1839.5	4353.5	6856.5	9115.5	9828.5
2	8	5	1238.5	1884.5	4489.5	7088.5	9429.5	10169.5
2	8	6	1232.5	1886.5	4531.5	7171.5	9552.5	10301.5
2	8	7	1237.5	1851.5	4328.5	6804.5	9037.5	9740.5
2	8	8	1303.5	1959.5	4626.5	7289.5	9689.5	10442.5
2	8	9	1369.5	2033.5	4736.5	7447.5	9874.5	10647.5	10757.5
2	8	10	1301.5	1960.5	4639.5	7317.5	9725.5	10492.5
2	8	11	1282.5	1975.5	4785.5	7605.5	10134.5	10929.5
2	8	12	1362.5	1990.5	4539.5	7086.5	9379.5	10104.5
2	8	13	1319.5	1960.5	4570.5	7175.5	9525.5	10263.5
2	8	14	1199.5	1832.5	4395.5	6953.5	9256.5	9980.5
2	8	15	1283.5	2012.5	4969.5	7926.5	10592.5	11426.5	11528.5
2	11	0	1042.5	1619.5	3925.5	6236.5	8314.5	8971.5
2	11	1	1112.5	1668.5	3898.5	6131.5	8138.5	8773.5
2	11	2	1120.5	1679.5	3922.5	6169.5	8187.5	8834.5
2	11	3	1131.5	1701.5	3988.5	6281.5	8342.5	9007.5
2	11	4	1080.5	1627.5	3816.5	6016.5	7991.5	8618.5
2	11	5	1037.5	1568.5	3696.5	5830.5	7749.5	8357.5
2	11	6	1159.5	1715.5	3947.5	6181.5	8190.5	8824.5
2	11	7	1073.5	1553.5	3479.5	5406.5	7136.5	7689.5
2	11	8	1181.5	1768.5	4143.5	6521.5	8655.5	9328.5
2	11	9	1145.5	1701.5	3929.5	6160.5	8166.5	8800.5
2	11	10	1201.5	1798.5	4211.5	6627.5	8792.5	9482.5
2	11	11	1157.5	1745.5	4118.5	6494.5	8626.5	9298.5
2	11	12	1174.5	1756.5	4104.5	6454.5	8564.5	9229.5
2	11	13	1069.5	1608.5	3749.5	5901.5	7832.5	8451.5
2	11	14	1084.5	1670.5	4013.5	6362.5	8476.5	9140.5
2	11	15	1074.5	1653.5	3965.5	6282.5	8366.5	9026.5
2	12	0	1287.5	1958.5	4678.5	7402.5	9847.5	10624.5
2	12	1	1289.5	1908.5	4421.5	6927.5	9184.5	9895.5	10015.5
2	12	2	1227.5	1861.5	4408.5	6953.5	9244.5	9963.5
2	12	3	1352.5	2029.5	4769.5	7517.5	9977.5	10763.5
2	12	4	1274.5	1975.5	4815.5	7662.5	10215.5	11019.5
2	12	5	1376.5	2039.5	4740.5	7447.5	9870.5	10641.5	10765.5
2	12	6	1378.5	2082.5	4942.5	7801.5	10372.5	11181.5
2	12	7	1335.5	2040.5	4902.5	7761.5	10335.5	11143.5
2	12	8	1226.5	1784.5	4045.5	6306.5	8338.5	8984.5
2	12	9	1194.5	1768.5	4088.5	6412.5	8498.5	9155.5
2	12	10	1210.5	1800.5	4189.5	6579.5	8726.5	9402.5
2	12	11	1206.5	1793.5	4172.5	6551.5	8688.5	9362.5	9471.5
2	12	12	1151.5	1741.5	4115.5	6494.5	8629.5	9303.5
2	12	13	1145.5	1710.5	3973.5	6242.5	8281.5	8924.5
2	12	14	1233.5	1819.5	4169.5	6525.5	8640.5	9307.5
2	12	15	1232.5	1838.5	4269.5	6707.5	8890.5	9587.5
