1	10	0	999.5	1598.5	3983.5	6370.5	8624.5	9983.5
1	10	1	1078.5	1699.5	4172.5	6646.5	8976.5	10391.5
1	10	2	994.5	1601.5	4021.5	6443.5	8730.5	10115.5
1	10	3	969.5	1556.5	3894.5	6231.5	8438.5	9775.5
1	10	4	983.5	1576.5	3936.5	6295.5	8527.5	9870.5
1	10	5	1099.5	1720.5	4187.5	6658.5	8989.5	10403.5
1	10	6	1011.5	1611.5	4001.5	6393.5	8653.5	10019.5
1	10	7	982.5	1564.5	3884.5	6200.5	8391.5	9719.5
1	10	8	963.5	1565.5	3961.5	6357.5	8622.5	9986.5
1	10	9	1056.5	1707.5	4301.5	6894.5	9347.5	10826.5
1	10	10	1058.5	1665.5	4078.5	6493.5	8767.5	10148.5
1	10	11	983.5	1591.5	4011.5	6434.5	8720.5	10101.5
1	10	12	1017.5	1624.5	4041.5	6462.5	8744.5	10126.5
1	10	13	961.5	1536.5	3822.5	6114.5	8275.5	9587.5
1	10	14	974.5	1556.5	3869.5	6187.5	8374.5	9700.5
1	10	15	1051.5	1694.5	4254.5	6814.5	9236.5	10701.5
1	11	0	1145.5	1746.5	4152.5	6558.5	8828.5	10204.5
1	11	1	1100.5	1746.5	4331.5	6914.5	9357.5	10832.5
1	11	2	1178.5	1818.5	4384.5	6941.5	9360.5	10823.5
1	11	3	1063.5	1667.5	4071.5	6480.5	8747.5	10122.5
1	11	4	1090.5	1726.5	4252.5	6779.5	9170.5	10615.5
1	11	5	1133.5	1766.5	4309.5	6847.5	9249.5	10701.5
1	11	6	1192.5	1804.5	4258.5	6710.5	9023.5	10420.5
1	11	7	1162.5	1785.5	4279.5	6769.5	9123.5	10546.5
1	11	8	1104.5	1712.5	4135.5	6558.5	8842.5	10226.5
1	11	9	1127.5	1728.5	4115.5	6506.5	8756.5	10120.5
1	11	10	1168.5	1795.5	4305.5	6809.5	9179.5	10615.5
1	11	11	1064.5	1657.5	4011.5	6366.5	8590.5	9931.5
1	11	12	1144.5	1734.5	4083.5	6433.5	8651.5	9986.5
1	11	13	1131.5	1754.5	4250.5	6743.5	9101.5	10526.5
1	11	14	1124.5	1720.5	4089.5	6462.5	8701.5	10053.5
1	11	15	1117.5	1727.5	4152.5	6580.5	8868.5	10255.5
1	12	0	1054.5	1646.5	3999.5	6355.5	8582.5	9923.5
1	12	1	1687.5	4163.5	6644.5	8979.5	10395.5
1	12	2	1094.5	1725.5	4242.5	6758.5	9138.5	10578.5
1	12	3	1027.5	1614.5	3955.5	6296.5	8511.5	9844.5
1	12	4	1063.5	1678.5	4133.5	6591.5	8908.5	10312.5
1	12	5	1071.5	1706.5	4240.5	6775.5	9172.5	10623.5
1	12	6	1630.5	4095.5	6565.5	8892.5	10301.5
1	12	7	997.5	1607.5	4038.5	6473.5	8767.5	10159.5
1	12	8	1666.5	4039.5	6417.5	8661.5	10018.5
1	12	9	987.5	1519.5	3655.5	5786.5	7803.5	9026.5
1	12	10	1104.5	1728.5	4221.5	6716.5	9072.5	10496.5
1	12	11	1046.5	1637.5	3996.5	6358.5	8590.5	9935.5
1	12	12	1022.5	1603.5	3929.5	6254.5	8453.5	9782.5
1	12	13	1066.5	1683.5	4154.5	6629.5	8960.5	10374.5
1	12	14	1696.5	4076.5	6459.5	8709.5	10068.5
1	12	15	1671.5	4024.5	6380.5	8605.5	9947.5
1	13	0	992.5	1591.5	4007.5	6427.5	8712.5	10094.5
1	13	1	1663.5	4068.5	6478.5	8747.5	10123.5
1	13	2	1031.5	1674.5	4172.5	6672.5	9031.5	10456.5
1	13	3	1038.5	1651.5	4048.5	6449.5	8716.5	10085.5
1	13	4	1182.5	1807.5	4296.5	6780.5	9130.5	10551.5
1	13	5	1641.5	4108.5	6578.5	8906.5	10319.5
1	13	6	1070.5	1689.5	4153.5	6619.5	8943.5	10352.5
1	13	7	1661.5	4023.5	6386.5	8620.5	9967.5
1	13	8	1125.5	1753.5	4294.5	6829.5	9227.5	10677.5
1	13	9	1100.5	1682.5	4044.5	6409.5	8638.5	9980.5
1	13	10	1149.5	1731.5	4104.5	6479.5	8720.5	10072.5
1	13	11	1087.5	1680.5	4105.5	6533.5	8818.5	10201.5
1	13	12	1067.5	1661.5	4087.5	6517.5	8805.5	10191.5
1	13	13	1076.5	1657.5	4032.5	6411.5	8654.5	10005.5
