/////////////////////////////////////////////////////////////
1	1	0	-0.383003	0.00061511
1	1	1	-0.472754	0.000677632
1	1	2	-0.427082	0.000632681
1	1	3	-0.43493	0.000644807
1	1	5	-0.401774	0.000632681
1	1	6	-0.413577	0.000662698
1	1	7	-0.416884	0.000678376
1	1	8	-0.418077	0.000671951
1	1	9	-0.411772	0.000658334
1	1	10	-0.404794	0.000699662
1	1	11	-0.440771	0.000677862
1	1	12	-0.423966	0.000665672
1	1	13	-0.43728	0.000665672
1	1	15	-0.398575	0.000594099
1	2	0	-0.502365	0.000701272
1	2	1	-0.479776	0.000647749
1	2	2	-0.493149	0.000662452
1	2	3	-0.512711	0.000710432
1	2	4	-0.436918	0.000648758
1	2	5	-0.421392	0.000670508
1	2	6	-0.450572	0.000687838
1	2	7	-0.480492	0.000665919
1	2	8	-0.436918	0.000648758
1	2	9	-0.516652	0.000697298
1	2	10	-0.445829	0.000654505
1	2	11	-0.488372	0.000654505
1	2	12	-0.456753	0.000694034
1	2	13	-0.451899	0.000659398
1	2	14	-0.408889	0.000629444
1	2	15	-0.454918	0.000670508
1	3	0	-0.358561	0.000692506
1	3	1	-0.406944	0.000652092
1	3	2	-0.381108	0.000658772
1	3	3	-0.370667	0.0007019
1	3	4	-0.481511	0.000680882
1	3	5	-0.401119	0.000674044
1	3	6	-0.435526	0.000695506
1	3	7	-0.381741	0.000677584
1	3	8	-0.410803	0.00064983
1	3	9	-0.488896	0.000713978
1	3	10	-0.400341	0.000682131
1	3	11	-0.446166	0.000659657
1	3	12	-0.436116	0.000727873
1	3	13	-0.485544	0.000640801
1	3	14	-0.392841	0.000655525
1	3	15	-0.495597	0.000670567
1	4	0	-0.394933	0.000680749
1	4	1	-0.34954	0.000717172
1	4	2	-0.372888	0.000647704
1	4	3	-0.446284	0.000689858
1	4	4	-0.400683	0.000723112
1	4	5	-0.364423	0.0006865
1	4	6	-0.491749	0.000670053
1	4	7	-0.376568	0.000702479
1	4	8	-0.42735	0.000683099
1	4	9	-0.373095	0.000674568
1	4	10	-0.454113	0.000689394
1	4	11	-0.390233	0.000696812
1	4	12	-0.446124	0.000645087
1	4	13	-0.460695	0.000744309
1	4	14	-0.460805	0.000732154
1	4	15	-0.389189	0.000663249
1	5	0	-0.303422	0.000638352
1	5	1	-0.248911	0.00064852
1	5	2	-0.290904	0.000650484
1	5	3	-0.302822	0.000636148
1	5	4	-0.300529	0.000661621
1	5	5	-0.308502	0.000645353
